drug_id,especie,semilla,n_semilla
186261,26,no informativa,4
186533,26,no informativa,3
188423,26,nula,0
188900,26,nula,0
190903,26,no informativa,2
191377,26,nula,0
194212,26,no informativa,4
194669,26,nula,0
194959,26,nula,0
195959,26,nula,0
196141,26,nula,0
196788,26,nula,0
198769,26,no informativa,3
198809,26,nula,0
200967,26,informativa,23
201513,26,nula,0
201633,26,nula,0
201765,26,nula,0
202024,26,nula,0
202629,26,nula,0
202858,26,no informativa,3
203383,26,no informativa,6
206171,26,nula,0
206705,26,nula,0
208202,26,nula,0
208266,26,no informativa,10
209306,26,nula,0
209502,26,no informativa,10
209808,26,no informativa,9
210186,26,nula,0
210855,26,no informativa,3
212662,26,nula,0
214645,26,nula,0
215139,26,nula,0
216149,26,nula,0
216842,26,nula,0
217671,26,no informativa,8
217684,26,nula,0
218205,26,nula,0
219839,26,nula,0
219967,26,nula,0
220114,26,no informativa,3
220115,26,nula,0
221207,26,no informativa,2
223739,26,nula,0
223799,26,nula,0
224047,26,no informativa,3
224629,26,nula,0
225103,26,no informativa,10
225141,26,no informativa,5
225734,26,nula,0
226824,26,nula,0
227526,26,no informativa,68
228620,26,nula,0
229132,26,no informativa,3
230760,26,nula,0
231660,26,nula,0
232724,26,nula,0
233145,26,no informativa,3
236381,26,nula,0
239211,26,nula,0
240605,26,nula,0
240772,26,no informativa,4
240867,26,nula,0
241312,26,nula,0
242618,26,nula,0
243310,26,nula,0
243434,26,nula,0
244060,26,nula,0
244529,26,no informativa,19
244878,26,nula,0
245784,26,no informativa,2
246668,26,nula,0
246814,26,nula,0
247587,26,nula,0
248157,26,nula,0
248482,26,nula,0
249624,26,nula,0
250696,26,nula,0
250946,26,no informativa,2
252049,26,nula,0
252066,26,no informativa,13
253247,26,nula,0
255076,26,nula,0
255626,26,nula,0
256759,26,nula,0
257525,26,nula,0
257538,26,no informativa,7
257923,26,nula,0
258251,26,nula,0
258703,26,nula,0
258731,26,no informativa,2
260861,26,nula,0
260878,26,nula,0
261657,26,no informativa,2
262206,26,no informativa,2
263349,26,nula,0
264710,26,no informativa,13
264743,26,nula,0
266998,26,no informativa,2
267062,26,nula,0
267086,26,nula,0
267199,26,no informativa,3
267414,26,nula,0
268626,26,nula,0
269908,26,nula,0
270612,26,no informativa,4
271372,26,nula,0
271658,26,nula,0
272100,26,nula,0
272335,26,nula,0
273466,26,nula,0
274174,26,nula,0
274312,26,nula,0
274679,26,nula,0
275489,26,nula,0
276398,26,nula,0
276522,26,no informativa,7
277337,26,nula,0
277859,26,nula,0
278528,26,nula,0
279457,26,nula,0
279550,26,no informativa,2
282175,26,nula,0
282448,26,nula,0
282584,26,nula,0
283039,26,nula,0
283237,26,nula,0
283861,26,nula,0
284331,26,nula,0
285418,26,no informativa,3
286728,26,nula,0
286868,26,nula,0
287750,26,nula,0
287958,26,nula,0
288377,26,no informativa,355
289345,26,nula,0
289619,26,no informativa,6
289787,26,nula,0
290923,26,nula,0
292046,26,nula,0
292939,26,nula,0
293005,26,nula,0
293100,26,nula,0
293228,26,nula,0
293552,26,nula,0
294747,26,no informativa,4
295524,26,nula,0
299596,26,nula,0
302069,26,nula,0
303272,26,no informativa,3
304812,26,nula,0
305553,26,nula,0
306199,26,nula,0
308658,26,nula,0
309685,26,nula,0
310504,26,nula,0
310939,26,nula,0
312237,26,nula,0
313720,26,nula,0
313781,26,no informativa,2
313864,26,nula,0
313907,26,no informativa,9
314379,26,nula,0
314823,26,no informativa,14
315669,26,no informativa,2
316045,26,nula,0
316924,26,no informativa,5
318092,26,nula,0
319485,26,nula,0
322412,26,no informativa,3
322438,26,no informativa,2
322561,26,nula,0
323044,26,nula,0
323124,26,nula,0
324935,26,no informativa,2
327510,26,nula,0
327543,26,nula,0
327852,26,no informativa,6
327867,26,nula,0
328439,26,no informativa,5
329099,26,nula,0
329260,26,nula,0
329571,26,nula,0
329650,26,nula,0
330032,26,no informativa,9
330412,26,nula,0
330814,26,nula,0
331935,26,no informativa,6
332656,26,nula,0
334327,26,nula,0
335757,26,nula,0
335778,26,nula,0
335848,26,no informativa,12
340026,26,nula,0
340232,26,informativa,24
341674,26,nula,0
341940,26,nula,0
343003,26,nula,0
343584,26,nula,0
344364,26,nula,0
345487,26,no informativa,3
346603,26,no informativa,7
347120,26,no informativa,4
347997,26,nula,0
349408,26,nula,0
349607,26,no informativa,4
349740,26,nula,0
350619,26,nula,0
350886,26,nula,0
351715,26,nula,0
352812,26,nula,0
353980,26,no informativa,4
354396,26,no informativa,2
357235,26,no informativa,3
357473,26,nula,0
358161,26,nula,0
358284,26,nula,0
358395,26,nula,0
359850,26,nula,0
362230,26,nula,0
363525,26,no informativa,2
364845,26,nula,0
365065,26,nula,0
366993,26,no informativa,9
368057,26,nula,0
368266,26,nula,0
370573,26,nula,0
370578,26,no informativa,2
371259,26,nula,0
371468,26,nula,0
371554,26,nula,0
373345,26,nula,0
373377,26,no informativa,3
373744,26,no informativa,5
373762,26,no informativa,6
373843,26,no informativa,5
375877,26,nula,0
376065,26,nula,0
376840,26,nula,0
378902,26,no informativa,2
379220,26,nula,0
379753,26,nula,0
379927,26,no informativa,3
380865,26,nula,0
380948,26,no informativa,2
381186,26,nula,0
381201,26,nula,0
381395,26,nula,0
381592,26,nula,0
381957,26,nula,0
382260,26,no informativa,3
382630,26,no informativa,2
383017,26,no informativa,2
383581,26,no informativa,5
384721,26,nula,0
385060,26,nula,0
385552,26,nula,0
387176,26,no informativa,2
387454,26,nula,0
391351,26,nula,0
392702,26,nula,0
393356,26,nula,0
394389,26,nula,0
394465,26,nula,0
394843,26,no informativa,51
396537,26,nula,0
398903,26,nula,0
399262,26,no informativa,5
399437,26,no informativa,3
400828,26,nula,0
402020,26,nula,0
402970,26,nula,0
403452,26,nula,0
403572,26,nula,0
403771,26,no informativa,2
404617,26,no informativa,5
405356,26,nula,0
406055,26,nula,0
407232,26,no informativa,8
408168,26,no informativa,14
408765,26,nula,0
409377,26,nula,0
410604,26,nula,0
410914,26,nula,0
410973,26,nula,0
411161,26,no informativa,2
413334,26,nula,0
414161,26,nula,0
414554,26,no informativa,6
414801,26,nula,0
415011,26,nula,0
416223,26,nula,0
416314,26,nula,0
419895,26,nula,0
421027,26,nula,0
422764,26,nula,0
423037,26,nula,0
423533,26,nula,0
423575,26,nula,0
423827,26,nula,0
425537,26,nula,0
426049,26,nula,0
426594,26,nula,0
427194,26,nula,0
427641,26,nula,0
427723,26,no informativa,3
430236,26,nula,0
430595,26,nula,0
430943,26,nula,0
431864,26,nula,0
433686,26,nula,0
433824,26,nula,0
435989,26,nula,0
436706,26,nula,0
436818,26,nula,0
436989,26,nula,0
437115,26,no informativa,6
437769,26,nula,0
439661,26,nula,0
440429,26,no informativa,3
441172,26,no informativa,2
441182,26,nula,0
441808,26,nula,0
441866,26,nula,0
443328,26,no informativa,2
443677,26,nula,0
445426,26,nula,0
446170,26,no informativa,7
446575,26,nula,0
448340,26,nula,0
448357,26,nula,0
448406,26,nula,0
448589,26,no informativa,84
449111,26,nula,0
449979,26,nula,0
450042,26,no informativa,358
451442,26,nula,0
451584,26,no informativa,5
451642,26,no informativa,2
452106,26,nula,0
452234,26,nula,0
453631,26,no informativa,11
453881,26,no informativa,6
453949,26,nula,0
454713,26,nula,0
455454,26,nula,0
458879,26,nula,0
458924,26,nula,0
460161,26,nula,0
461867,26,nula,0
463987,26,nula,0
464067,26,nula,0
464182,26,no informativa,2
464740,26,nula,0
464770,26,nula,0
467383,26,nula,0
469039,26,nula,0
470165,26,nula,0
470307,26,nula,0
471415,26,nula,0
472768,26,no informativa,2
474919,26,nula,0
475167,26,nula,0
476594,26,nula,0
477016,26,nula,0
477668,26,nula,0
478060,26,nula,0
478828,26,nula,0
478967,26,nula,0
480676,26,informativa,4
481105,26,nula,0
481405,26,nula,0
482664,26,no informativa,6
482807,26,nula,0
483273,26,nula,0
483313,26,nula,0
483572,26,no informativa,2
483615,26,nula,0
484331,26,nula,0
485200,26,nula,0
485847,26,nula,0
486001,26,no informativa,2
486094,26,nula,0
488951,26,nula,0
491081,26,nula,0
492740,26,nula,0
492787,26,informativa,3
492805,26,nula,0
493469,26,no informativa,7
494353,26,nula,0
495788,26,nula,0
496265,26,nula,0
498271,26,nula,0
503377,26,nula,0
503745,26,nula,0
504947,26,no informativa,376
505370,26,nula,0
507814,26,informativa,69
509456,26,nula,0
509594,26,nula,0
509842,26,nula,0
511103,26,nula,0
511468,26,no informativa,7
512530,26,nula,0
512997,26,no informativa,853
515665,26,no informativa,7
515700,26,no informativa,14
516161,26,nula,0
517123,26,nula,0
518433,26,no informativa,2
518507,26,nula,0
519134,26,nula,0
520036,26,nula,0
520944,26,nula,0
521382,26,nula,0
521722,26,nula,0
522101,26,nula,0
523385,26,nula,0
524072,26,no informativa,3
524421,26,nula,0
526484,26,informativa,881
526877,26,no informativa,5
526906,26,nula,0
528054,26,nula,0
530771,26,nula,0
532151,26,no informativa,2
532521,26,no informativa,2
532870,26,nula,0
532924,26,nula,0
533001,26,no informativa,2
533841,26,nula,0
536801,26,no informativa,7
538174,26,nula,0
539704,26,no informativa,4
540884,26,nula,0
543447,26,no informativa,4
544210,26,no informativa,4
544756,26,nula,0
544928,26,nula,0
545139,26,nula,0
546076,26,nula,0
546110,26,no informativa,2
547687,26,nula,0
549201,26,nula,0
550776,26,nula,0
554045,26,nula,0
556814,26,nula,0
556881,26,nula,0
559159,26,nula,0
559799,26,no informativa,3
560015,26,no informativa,2
561490,26,nula,0
562021,26,nula,0
563010,26,nula,0
563186,26,informativa,4
564484,26,no informativa,7
564519,26,nula,0
567209,26,nula,0
567237,26,nula,0
567920,26,no informativa,5
571826,26,no informativa,3
571899,26,nula,0
572026,26,nula,0
572757,26,nula,0
573175,26,nula,0
573220,26,nula,0
573341,26,nula,0
573345,26,nula,0
574200,26,no informativa,5
574424,26,no informativa,5
575555,26,nula,0
577921,26,nula,0
578075,26,no informativa,5
578678,26,nula,0
579023,26,nula,0
581014,26,nula,0
581859,26,no informativa,15
583520,26,nula,0
583596,26,nula,0
585372,26,nula,0
586286,26,informativa,17
587431,26,nula,0
590782,26,nula,0
592131,26,nula,0
592319,26,nula,0
593425,26,nula,0
593714,26,nula,0
594067,26,nula,0
594556,26,no informativa,3
594695,26,nula,0
594790,26,nula,0
594962,26,no informativa,5
595563,26,no informativa,13
596343,26,nula,0
596976,26,nula,0
598738,26,no informativa,2
599057,26,no informativa,7
600534,26,nula,0
601426,26,no informativa,8
602633,26,nula,0
603045,26,nula,0
604559,26,nula,0
606168,26,nula,0
606927,26,nula,0
608601,26,no informativa,14
608788,26,nula,0
610371,26,no informativa,17
611253,26,nula,0
611347,26,nula,0
611751,26,nula,0
612153,26,nula,0
612687,26,no informativa,2
614638,26,nula,0
617341,26,nula,0
617493,26,no informativa,2
617721,26,no informativa,8
620416,26,no informativa,5
620444,26,nula,0
621119,26,no informativa,2
621607,26,nula,0
621725,26,no informativa,9
623525,26,nula,0
623821,26,nula,0
623883,26,nula,0
624739,26,nula,0
625688,26,nula,0
626363,26,informativa,21
627012,26,nula,0
627638,26,nula,0
627738,26,no informativa,3
629369,26,no informativa,6
630002,26,nula,0
631287,26,nula,0
632069,26,nula,0
633327,26,no informativa,9
633735,26,no informativa,8
634234,26,nula,0
634913,26,nula,0
635505,26,nula,0
636218,26,nula,0
636635,26,nula,0
639233,26,nula,0
640944,26,nula,0
641147,26,no informativa,7
646320,26,no informativa,4
646862,26,nula,0
646910,26,nula,0
647110,26,no informativa,51
648448,26,nula,0
649984,26,nula,0
650285,26,nula,0
651012,26,nula,0
652517,26,nula,0
652984,26,nula,0
653293,26,no informativa,4
653574,26,no informativa,6
653936,26,nula,0
656902,26,nula,0
658589,26,nula,0
658893,26,nula,0
661036,26,nula,0
662382,26,nula,0
662628,26,no informativa,7
664022,26,nula,0
664172,26,nula,0
664762,26,no informativa,6
665660,26,nula,0
665844,26,nula,0
666124,26,no informativa,834
667078,26,nula,0
667250,26,nula,0
667887,26,no informativa,7
668790,26,nula,0
669431,26,nula,0
669607,26,no informativa,19
670597,26,nula,0
671049,26,nula,0
671659,26,nula,0
671700,26,no informativa,2
672170,26,informativa,6
672934,26,nula,0
673206,26,nula,0
674834,26,no informativa,4
676019,26,informativa,22
677894,26,no informativa,2
679215,26,no informativa,2
682032,26,nula,0
682416,26,no informativa,4
682968,26,nula,0
683703,26,no informativa,3
684292,26,nula,0
684351,26,nula,0
685219,26,no informativa,3
685615,26,nula,0
686412,26,nula,0
687022,26,nula,0
687207,26,nula,0
687762,26,nula,0
687981,26,nula,0
689566,26,nula,0
690258,26,nula,0
691600,26,nula,0
692093,26,nula,0
694176,26,nula,0
694409,26,nula,0
695103,26,nula,0
695369,26,nula,0
695598,26,nula,0
696394,26,nula,0
696757,26,no informativa,5
699024,26,nula,0
699107,26,no informativa,2
699316,26,nula,0
699965,26,nula,0
700144,26,nula,0
700176,26,nula,0
701442,26,nula,0
701725,26,nula,0
701846,26,no informativa,9
702505,26,no informativa,3
703231,26,nula,0
703340,26,nula,0
703573,26,nula,0
703689,26,nula,0
704086,26,informativa,3
704387,26,nula,0
704601,26,nula,0
704621,26,no informativa,6
705943,26,no informativa,3
707322,26,nula,0
707445,26,no informativa,4
709672,26,no informativa,2
709905,26,no informativa,2
709998,26,no informativa,2
710345,26,no informativa,4
712112,26,nula,0
712236,26,no informativa,2
712997,26,no informativa,2
714215,26,nula,0
714273,26,nula,0
715717,26,nula,0
716099,26,nula,0
717137,26,no informativa,2
719885,26,nula,0
720312,26,no informativa,3
720536,26,no informativa,2
720667,26,nula,0
720831,26,nula,0
722435,26,nula,0
725330,26,nula,0
725832,26,nula,0
728117,26,nula,0
728917,26,nula,0
729637,26,nula,0
730706,26,nula,0
732336,26,nula,0
733038,26,nula,0
733496,26,no informativa,25
733558,26,nula,0
733883,26,nula,0
734002,26,nula,0
734076,26,nula,0
735552,26,no informativa,4
736449,26,no informativa,22
736607,26,nula,0
737318,26,no informativa,3
738369,26,no informativa,3
740386,26,nula,0
741664,26,nula,0
742096,26,nula,0
743339,26,nula,0
743536,26,no informativa,6
743608,26,nula,0
743684,26,nula,0
744715,26,no informativa,10
746563,26,nula,0
746875,26,no informativa,2
747026,26,nula,0
750673,26,nula,0
750784,26,nula,0
751031,26,nula,0
751888,26,nula,0
752044,26,no informativa,78
752443,26,nula,0
753643,26,no informativa,15
753875,26,no informativa,2
754026,26,nula,0
755050,26,nula,0
755621,26,no informativa,5
756389,26,nula,0
756673,26,nula,0
756753,26,nula,0
756987,26,no informativa,3
757013,26,no informativa,8
757194,26,no informativa,2
757410,26,nula,0
758570,26,no informativa,4
759168,26,nula,0
759252,26,no informativa,8
759470,26,nula,0
759533,26,nula,0
761655,26,nula,0
762410,26,no informativa,12
762927,26,no informativa,15
763989,26,nula,0
764266,26,no informativa,3
764838,26,no informativa,2
768727,26,nula,0
769192,26,nula,0
769264,26,no informativa,15
769824,26,nula,0
769937,26,nula,0
770501,26,nula,0
770522,26,nula,0
771507,26,nula,0
771933,26,nula,0
774385,26,nula,0
774573,26,nula,0
775269,26,nula,0
776333,26,nula,0
776699,26,nula,0
776962,26,nula,0
779250,26,nula,0
779453,26,nula,0
781708,26,nula,0
783146,26,nula,0
783192,26,nula,0
784495,26,nula,0
784496,26,nula,0
785668,26,nula,0
786757,26,nula,0
787342,26,nula,0
787496,26,nula,0
789176,26,nula,0
789180,26,nula,0
789797,26,nula,0
790828,26,nula,0
790861,26,nula,0
791621,26,nula,0
792087,26,nula,0
793324,26,nula,0
794551,26,nula,0
794611,26,nula,0
795829,26,nula,0
795884,26,nula,0
795987,26,nula,0
796157,26,nula,0
796521,26,nula,0
797718,26,nula,0
800620,26,nula,0
801985,26,nula,0
802484,26,nula,0
802572,26,nula,0
803833,26,nula,0
804246,26,nula,0
804294,26,nula,0
805915,26,nula,0
806253,26,nula,0
806423,26,nula,0
807331,26,nula,0
807650,26,nula,0
807816,26,nula,0
808645,26,nula,0
809234,26,nula,0
809442,26,nula,0
811473,26,nula,0
813324,26,nula,0
813340,26,nula,0
813631,26,nula,0
814047,26,nula,0
814078,26,nula,0
814684,26,no informativa,162
816319,26,no informativa,4
817357,26,nula,0
818101,26,nula,0
819610,26,nula,0
819642,26,nula,0
821238,26,nula,0
821818,26,nula,0
822887,26,nula,0
824166,26,nula,0
824613,26,nula,0
824724,26,nula,0
825135,26,nula,0
827002,26,no informativa,4
827060,26,nula,0
829242,26,nula,0
830026,26,nula,0
8158,28,nula,0
69164,28,nula,0
92187,28,nula,0
120124,28,nula,0
150573,28,nula,0
186973,28,no informativa,19
210757,28,informativa,27
217130,28,nula,0
220688,28,no informativa,6
226612,28,informativa,1515
229109,28,informativa,1411
285311,28,informativa,9
302562,28,nula,0
303729,28,nula,0
304902,28,informativa,1666
399210,28,informativa,421
421627,28,nula,0
452027,28,nula,0
481557,28,informativa,86
502897,28,nula,0
503918,28,no informativa,2
508572,28,nula,0
540809,28,nula,0
566551,28,no informativa,14
580730,28,no informativa,2
589158,28,nula,0
597174,28,nula,0
609975,28,nula,0
626387,28,no informativa,3
633859,28,nula,0
650835,28,nula,0
684325,28,no informativa,3
690124,28,no informativa,4
690745,28,no informativa,5
695416,28,no informativa,50
701425,28,nula,0
702778,28,nula,0
726416,28,no informativa,8
729936,28,nula,0
732483,28,nula,0
800395,28,nula,0
800522,28,no informativa,11
822605,28,nula,0
351,3,nula,0
1163,3,nula,0
2487,3,nula,0
2623,3,no informativa,3
3142,3,nula,0
3775,3,no informativa,6
5008,3,nula,0
5259,3,nula,0
5442,3,nula,0
6321,3,no informativa,4
7907,3,nula,0
8845,3,nula,0
9074,3,nula,0
9151,3,nula,0
9644,3,nula,0
10682,3,nula,0
13071,3,nula,0
13897,3,nula,0
14487,3,no informativa,2
14853,3,nula,0
14875,3,no informativa,2
15931,3,nula,0
16964,3,nula,0
17760,3,nula,0
18182,3,nula,0
18788,3,no informativa,2
19424,3,nula,0
19660,3,nula,0
20288,3,no informativa,6
20765,3,nula,0
23037,3,nula,0
23211,3,nula,0
23450,3,nula,0
23685,3,nula,0
23789,3,nula,0
24164,3,no informativa,13
24472,3,no informativa,6
25665,3,nula,0
25718,3,nula,0
25942,3,nula,0
26190,3,nula,0
26198,3,nula,0
26377,3,no informativa,12
26460,3,informativa,2
26648,3,nula,0
27101,3,nula,0
27790,3,nula,0
28253,3,no informativa,27
28326,3,nula,0
29443,3,no informativa,3
30061,3,nula,0
30151,3,nula,0
30223,3,nula,0
34780,3,no informativa,7
35521,3,nula,0
35659,3,nula,0
35665,3,nula,0
35979,3,nula,0
36195,3,nula,0
36664,3,informativa,12
37063,3,nula,0
37158,3,informativa,3
37416,3,nula,0
40048,3,nula,0
40302,3,nula,0
40458,3,no informativa,7
41296,3,nula,0
41428,3,nula,0
43259,3,nula,0
43302,3,no informativa,13
43857,3,no informativa,11
43949,3,nula,0
44984,3,nula,0
45153,3,nula,0
46039,3,nula,0
47118,3,nula,0
47246,3,nula,0
47302,3,nula,0
48050,3,nula,0
49380,3,nula,0
49939,3,nula,0
51673,3,no informativa,2
51754,3,no informativa,7
51918,3,informativa,5
52568,3,no informativa,2
54184,3,nula,0
55202,3,nula,0
58871,3,nula,0
59631,3,informativa,2
60130,3,informativa,6
60886,3,no informativa,5
61410,3,no informativa,14
61897,3,no informativa,9
61960,3,informativa,4
62663,3,nula,0
62907,3,nula,0
63196,3,nula,0
64850,3,nula,0
65435,3,nula,0
65537,3,nula,0
66039,3,nula,0
66826,3,nula,0
66883,3,nula,0
67897,3,nula,0
67912,3,nula,0
68120,3,nula,0
68208,3,nula,0
68245,3,nula,0
68455,3,nula,0
71319,3,nula,0
73947,3,nula,0
74661,3,nula,0
75161,3,nula,0
75167,3,informativa,9
75554,3,no informativa,2
75586,3,nula,0
84505,3,nula,0
84649,3,nula,0
84909,3,no informativa,2
84914,3,informativa,20
85063,3,no informativa,5
85099,3,nula,0
88294,3,no informativa,4
88826,3,nula,0
90761,3,nula,0
90889,3,nula,0
90999,3,no informativa,4
92707,3,nula,0
92919,3,nula,0
93586,3,nula,0
93885,3,nula,0
94679,3,no informativa,3
95139,3,nula,0
95533,3,nula,0
96071,3,nula,0
97757,3,nula,0
99879,3,informativa,8
102086,3,nula,0
102485,3,no informativa,13
103267,3,no informativa,2
103581,3,nula,0
106860,3,nula,0
107147,3,nula,0
108220,3,nula,0
108990,3,no informativa,2
109372,3,nula,0
109529,3,informativa,12
110371,3,nula,0
110517,3,nula,0
112442,3,no informativa,3
112637,3,nula,0
112991,3,nula,0
113674,3,nula,0
114641,3,nula,0
115295,3,nula,0
115879,3,nula,0
117491,3,nula,0
117765,3,nula,0
119138,3,nula,0
121293,3,nula,0
122056,3,nula,0
122589,3,nula,0
124058,3,no informativa,2
125501,3,nula,0
126550,3,nula,0
128776,3,nula,0
128838,3,no informativa,5
129213,3,no informativa,3
131360,3,informativa,2
131396,3,nula,0
131580,3,nula,0
132216,3,no informativa,3
132658,3,no informativa,2
132990,3,nula,0
133283,3,nula,0
134127,3,no informativa,9
135296,3,informativa,14
135926,3,no informativa,4
137876,3,no informativa,5
138937,3,nula,0
139559,3,no informativa,2
141320,3,nula,0
141429,3,nula,0
145981,3,no informativa,2
146118,3,nula,0
146434,3,nula,0
151034,3,nula,0
152048,3,nula,0
152196,3,no informativa,2
154101,3,no informativa,7
154230,3,no informativa,3
154431,3,nula,0
155054,3,nula,0
155171,3,nula,0
155613,3,nula,0
156111,3,no informativa,4
157169,3,nula,0
157398,3,informativa,8
157642,3,no informativa,3
157846,3,nula,0
158510,3,nula,0
159295,3,nula,0
159881,3,no informativa,2
160135,3,no informativa,2
160704,3,nula,0
161526,3,nula,0
162574,3,nula,0
163567,3,nula,0
163912,3,nula,0
163955,3,no informativa,2
164329,3,nula,0
165293,3,nula,0
169549,3,no informativa,18
172050,3,nula,0
172157,3,nula,0
173173,3,nula,0
173332,3,informativa,2
175721,3,nula,0
177452,3,nula,0
177956,3,nula,0
178237,3,nula,0
178322,3,no informativa,2
179095,3,nula,0
179266,3,nula,0
180252,3,nula,0
183117,3,no informativa,4
184215,3,nula,0
184637,3,nula,0
184837,3,nula,0
185018,3,nula,0
188448,3,nula,0
188511,3,nula,0
190412,3,nula,0
191018,3,nula,0
191358,3,nula,0
191477,3,nula,0
191701,3,nula,0
191785,3,nula,0
192358,3,nula,0
192557,3,no informativa,2
194676,3,nula,0
194758,3,nula,0
194822,3,nula,0
196656,3,nula,0
196727,3,nula,0
197081,3,nula,0
198197,3,nula,0
198611,3,no informativa,6
199274,3,nula,0
199904,3,nula,0
201574,3,nula,0
201957,3,nula,0
204252,3,no informativa,2
204322,3,no informativa,3
205222,3,nula,0
205229,3,nula,0
205608,3,nula,0
205794,3,nula,0
208180,3,no informativa,22
208583,3,no informativa,2
209105,3,nula,0
209310,3,nula,0
209620,3,nula,0
210023,3,nula,0
211285,3,nula,0
211578,3,no informativa,3
212678,3,nula,0
216359,3,nula,0
217285,3,nula,0
219450,3,nula,0
222783,3,nula,0
222792,3,no informativa,5
223304,3,nula,0
223844,3,nula,0
223876,3,informativa,2
224315,3,nula,0
224672,3,no informativa,3
225241,3,no informativa,7
225960,3,no informativa,9
226416,3,nula,0
226572,3,no informativa,2
226806,3,nula,0
227573,3,nula,0
228120,3,nula,0
229426,3,nula,0
230933,3,no informativa,354
232702,3,no informativa,4
232722,3,nula,0
233410,3,nula,0
233706,3,nula,0
235221,3,nula,0
236477,3,nula,0
236678,3,nula,0
236797,3,nula,0
237691,3,no informativa,2
238103,3,nula,0
238126,3,no informativa,8
238380,3,nula,0
238544,3,nula,0
239293,3,nula,0
240725,3,nula,0
242718,3,no informativa,2
243292,3,nula,0
245015,3,nula,0
246667,3,nula,0
247126,3,nula,0
247691,3,no informativa,5
248306,3,nula,0
248483,3,nula,0
248579,3,nula,0
249294,3,nula,0
252136,3,nula,0
254469,3,nula,0
254972,3,nula,0
255958,3,nula,0
257617,3,nula,0
258418,3,nula,0
259680,3,no informativa,4
260155,3,nula,0
260262,3,nula,0
261226,3,nula,0
263680,3,nula,0
265435,3,no informativa,2
267129,3,nula,0
267163,3,nula,0
267265,3,nula,0
268044,3,no informativa,2
268056,3,nula,0
268408,3,nula,0
268823,3,nula,0
268912,3,no informativa,19
269184,3,nula,0
269472,3,nula,0
269489,3,no informativa,3
272025,3,informativa,11
272727,3,no informativa,3
273846,3,nula,0
275021,3,no informativa,7
276375,3,no informativa,2
276480,3,nula,0
276846,3,nula,0
276866,3,nula,0
277151,3,nula,0
277750,3,nula,0
277994,3,nula,0
278671,3,nula,0
280081,3,nula,0
281760,3,no informativa,4
281830,3,nula,0
282452,3,nula,0
283515,3,nula,0
284466,3,nula,0
284858,3,nula,0
285241,3,nula,0
285546,3,nula,0
285969,3,nula,0
286627,3,nula,0
286747,3,no informativa,8
288463,3,nula,0
288691,3,nula,0
289803,3,nula,0
289947,3,nula,0
290757,3,nula,0
291022,3,informativa,6
293339,3,nula,0
294338,3,nula,0
295085,3,nula,0
295703,3,nula,0
296532,3,no informativa,5
296742,3,no informativa,3
298174,3,no informativa,3
298196,3,nula,0
299309,3,nula,0
299708,3,nula,0
300234,3,nula,0
300266,3,no informativa,2
301887,3,nula,0
302746,3,nula,0
303527,3,nula,0
304976,3,no informativa,2
305007,3,nula,0
305135,3,nula,0
305845,3,nula,0
306736,3,nula,0
306745,3,informativa,2
307562,3,no informativa,2
307683,3,nula,0
307879,3,nula,0
310137,3,nula,0
311397,3,nula,0
312063,3,nula,0
312968,3,nula,0
312992,3,nula,0
313616,3,nula,0
314093,3,nula,0
315553,3,no informativa,13
315898,3,no informativa,9
316066,3,nula,0
317148,3,nula,0
318583,3,no informativa,2
319272,3,nula,0
319428,3,nula,0
320027,3,informativa,9
321993,3,nula,0
322141,3,nula,0
322447,3,nula,0
322779,3,nula,0
322932,3,nula,0
323114,3,nula,0
323298,3,nula,0
323484,3,no informativa,2
323613,3,no informativa,2
323742,3,nula,0
324779,3,nula,0
324984,3,nula,0
324986,3,nula,0
325124,3,nula,0
325532,3,nula,0
328665,3,nula,0
331040,3,nula,0
331046,3,nula,0
334117,3,no informativa,2
334829,3,nula,0
334843,3,nula,0
335830,3,nula,0
336351,3,nula,0
337123,3,nula,0
338126,3,nula,0
338144,3,nula,0
338903,3,nula,0
339874,3,nula,0
340255,3,no informativa,3
342621,3,nula,0
343047,3,no informativa,6
343060,3,no informativa,2
343147,3,no informativa,3
347379,3,nula,0
347474,3,nula,0
348285,3,no informativa,2
349344,3,no informativa,2
349448,3,nula,0
349468,3,nula,0
349540,3,nula,0
350214,3,nula,0
350767,3,informativa,12
351863,3,nula,0
352769,3,nula,0
352786,3,nula,0
353237,3,nula,0
353633,3,no informativa,3
354010,3,nula,0
354486,3,nula,0
354841,3,nula,0
355821,3,nula,0
356209,3,nula,0
356556,3,nula,0
358615,3,nula,0
358880,3,no informativa,7
360325,3,nula,0
360353,3,nula,0
361280,3,informativa,4
361561,3,no informativa,5
362463,3,no informativa,2
364496,3,nula,0
364581,3,no informativa,9
364775,3,nula,0
365502,3,nula,0
365592,3,nula,0
366852,3,no informativa,7
367601,3,nula,0
367640,3,nula,0
369510,3,informativa,5
371007,3,nula,0
371220,3,nula,0
374913,3,no informativa,2
376358,3,nula,0
376900,3,nula,0
378361,3,nula,0
378850,3,nula,0
378953,3,nula,0
379270,3,no informativa,9
380065,3,nula,0
380635,3,nula,0
381321,3,nula,0
381390,3,nula,0
383639,3,no informativa,2
383756,3,nula,0
386504,3,nula,0
386780,3,nula,0
387667,3,no informativa,2
388147,3,nula,0
389885,3,nula,0
390304,3,no informativa,3
391706,3,no informativa,2
392530,3,nula,0
394109,3,nula,0
