drug_id,sp_id,N,drug,cluster_id,enlace_a_bioact,multiespecie,grupo
45689,0,1,45689,236395,False,True,2
45689,1,1,45689,236395,False,True,2
45712,10,1,45712,307577,False,False,0
45728,3,1,45728,567260,True,False,1
45740,3,1,45740,697521,True,False,1
45747,3,1,45747,252744,False,False,0
45796,3,1,45796,451877,False,True,2
45802,3,1,45802,190580,False,False,0
45826,3,1,45826,591468,True,True,3
45826,26,1,45826,591468,True,True,3
45833,3,1,45833,412422,False,False,0
45863,3,1,45863,538626,False,False,0
45866,3,1,45866,613740,False,False,0
45874,3,1,45874,22761,False,False,0
45879,3,1,45879,44905,True,False,1
45886,3,1,45886,513265,False,True,2
45917,3,1,45917,81813,False,False,0
45939,3,1,45939,61860,False,False,0
45956,3,1,45956,258455,True,False,1
45957,3,1,45957,282657,True,True,3
45971,1,1,45971,306229,False,False,0
45979,3,1,45979,114106,False,False,0
45987,3,1,45987,736230,True,False,1
45988,3,1,45988,485273,True,True,3
46011,3,1,46011,226978,False,False,0
46033,3,1,46033,364599,True,True,3
46036,3,1,46036,216541,False,False,0
46039,3,1,46039,247099,True,False,1
46041,3,1,46041,20314,True,True,3
46049,3,1,46049,546916,True,False,1
46062,3,1,46062,375953,False,True,2
46070,0,1,46070,98135,False,False,0
46080,3,1,46080,243050,False,True,2
46080,21,1,46080,243050,False,True,2
46083,3,1,46083,170572,False,False,0
46097,18,1,46097,486160,False,False,0
46118,3,1,46118,624962,True,True,3
46119,18,1,46119,757915,False,True,2
46162,3,1,46162,748381,False,False,0
46163,3,1,46163,113863,False,False,0
46184,3,1,46184,732802,True,False,1
46203,3,1,46203,200880,False,True,2
46208,3,1,46208,164464,True,False,1
46255,3,1,46255,487625,False,False,0
46261,1,1,46261,305569,False,True,2
46261,3,1,46261,305569,False,True,2
46313,18,1,46313,280391,True,False,1
46323,3,1,46323,315146,False,False,0
46333,3,1,46333,597741,True,True,3
46339,3,1,46339,201183,False,False,0
46345,3,1,46345,27440,False,False,0
46364,3,1,46364,98173,True,False,1
46370,3,1,46370,429082,False,False,0
46394,10,1,46394,214369,False,False,0
46414,3,1,46414,631616,False,False,0
46427,10,1,46427,176617,True,True,3
46433,3,1,46433,541210,True,True,3
46478,3,1,46478,454979,True,True,3
46489,3,1,46489,587243,True,False,1
46504,3,1,46504,417387,True,False,1
46518,3,1,46518,606496,False,False,0
46524,3,1,46524,662110,False,True,2
46590,27,1,46590,760905,False,True,2
46614,10,1,46614,508000,True,True,3
46615,3,1,46615,694888,True,True,3
46621,3,1,46621,318646,False,False,0
46637,3,1,46637,343383,True,False,1
46640,3,1,46640,120970,False,False,0
46670,3,1,46670,565630,True,True,3
46672,3,1,46672,433779,True,False,1
46689,3,1,46689,478326,True,False,1
46699,3,1,46699,753242,True,False,1
46713,3,1,46713,658146,True,False,1
46718,3,1,46718,613596,True,False,1
46731,3,1,46731,437076,True,True,3
46741,3,1,46741,614900,False,False,0
46757,3,1,46757,612343,False,False,0
46764,3,1,46764,108192,False,False,0
46769,3,1,46769,705138,True,True,3
46770,26,1,46770,254110,False,False,0
46776,1,1,46776,41297,True,False,1
46785,3,1,46785,577960,True,False,1
46794,3,1,46794,300759,False,True,2
46794,9,1,46794,300759,False,True,2
46801,9,1,46801,226168,True,True,3
46807,27,1,46807,147596,True,True,3
46810,26,1,46810,518575,False,True,2
46829,3,1,46829,509172,True,False,1
46854,26,1,46854,617548,True,False,1
46874,3,1,46874,513930,False,True,2
46883,3,1,46883,618415,False,False,0
46887,3,1,46887,539482,False,False,0
46889,3,1,46889,737117,True,False,1
46911,3,1,46911,151140,True,False,1
46926,3,1,46926,137884,True,True,3
46926,26,1,46926,137884,True,True,3
46927,3,1,46927,505680,False,False,0
46934,3,1,46934,557133,True,True,3
46944,1,1,46944,106103,True,False,1
46957,3,1,46957,742674,True,False,1
46979,3,1,46979,715442,True,False,1
46996,3,1,46996,346010,False,True,2
47014,3,1,47014,664769,False,False,0
47019,27,1,47019,448234,True,True,3
47029,27,1,47029,749779,False,True,2
47044,3,1,47044,301843,False,False,0
47047,3,1,47047,328438,True,False,1
47057,0,1,47057,142833,True,True,3
47057,26,1,47057,142833,True,True,3
47061,3,1,47061,586373,False,False,0
47086,3,1,47086,589172,False,False,0
47117,0,1,47117,113829,False,False,0
47118,3,1,47118,716325,True,False,1
47165,3,1,47165,694831,False,False,0
47169,3,1,47169,162371,True,False,1
47174,3,1,47174,506627,True,False,1
47179,3,1,47179,17780,True,False,1
47192,3,1,47192,524237,False,True,2
47196,27,1,47196,128110,False,True,2
47223,3,1,47223,220489,True,False,1
47230,0,1,47230,225179,False,True,2
47246,3,1,47246,395324,True,True,3
47246,26,1,47246,395324,True,True,3
47246,27,1,47246,395324,True,True,3
47251,3,1,47251,520595,False,False,0
47302,3,1,47302,615541,True,False,1
47375,3,1,47375,764151,False,True,2
47390,27,1,47390,511175,False,False,0
47397,3,1,47397,34603,True,True,3
47401,3,1,47401,80978,True,False,1
47406,3,1,47406,745742,False,False,0
47425,3,1,47425,2745,False,True,2
47442,3,1,47442,638002,True,False,1
47456,3,1,47456,35128,True,False,1
47457,3,1,47457,680417,False,False,0
47466,3,1,47466,92013,False,False,0
47472,26,1,47472,284486,False,False,0
47488,3,1,47488,576930,False,False,0
47499,3,1,47499,249223,True,False,1
47514,1,1,47514,385856,False,False,0
47518,3,1,47518,61858,False,True,2
47518,23,1,47518,61858,False,True,2
47518,29,1,47518,61858,False,True,2
47559,3,1,47559,751136,False,False,0
47562,3,1,47562,175466,False,True,2
47589,3,1,47589,307490,True,True,3
47593,18,1,47593,537602,False,False,0
47601,3,1,47601,201326,True,True,3
47608,3,1,47608,194599,False,False,0
47616,3,1,47616,398021,True,True,3
47618,3,1,47618,541998,False,False,0
47621,3,1,47621,31755,False,True,2
47641,3,1,47641,557862,True,False,1
47663,3,1,47663,517885,True,True,3
47666,27,1,47666,351080,False,False,0
47692,3,1,47692,251959,True,False,1
47732,3,1,47732,613321,False,False,0
47734,3,1,47734,271457,False,True,2
47758,3,1,47758,309993,True,True,3
47761,3,1,47761,94900,False,False,0
47763,3,1,47763,62422,False,False,0
47796,3,1,47796,188388,False,False,0
47813,3,1,47813,417469,False,False,0
47818,3,1,47818,5928,False,False,0
47825,3,1,47825,433237,True,False,1
47832,3,1,47832,394446,False,False,0
47836,3,1,47836,231862,False,True,2
47876,1,1,47876,152748,False,False,0
47900,10,1,47900,745991,True,False,1
47910,10,1,47910,406517,False,False,0
47922,3,1,47922,92097,True,False,1
47931,3,1,47931,583274,False,True,2
47971,21,1,47971,729241,True,False,1
48006,3,1,48006,465065,False,False,0
48007,3,1,48007,359032,True,True,3
48007,10,1,48007,359032,True,True,3
48050,3,1,48050,365262,True,True,3
48080,3,1,48080,94753,True,False,1
48081,3,1,48081,637545,False,False,0
48083,3,1,48083,162717,True,False,1
48088,18,1,48088,365990,False,False,0
48128,3,1,48128,724054,True,False,1
48130,3,1,48130,410284,True,True,3
48130,15,1,48130,410284,True,True,3
48134,3,1,48134,104027,True,True,3
48142,3,1,48142,765582,True,True,3
48164,3,1,48164,591812,False,False,0
48177,3,1,48177,334432,False,False,0
48179,3,1,48179,383667,True,False,1
48236,3,1,48236,685403,True,False,1
48250,3,1,48250,654030,True,False,1
48252,1,1,48252,411974,False,False,0
48293,3,1,48293,155675,False,False,0
48315,0,1,48315,687308,False,True,2
48325,3,1,48325,658871,False,False,0
48352,3,1,48352,516330,True,True,3
48402,3,1,48402,30068,False,False,0
48403,3,1,48403,409095,False,False,0
48413,26,1,48413,175904,True,False,1
48417,3,1,48417,102354,False,False,0
48427,3,1,48427,508590,True,True,3
48453,3,1,48453,478550,False,False,0
48471,3,1,48471,97093,False,False,0
48482,3,1,48482,137285,True,False,1
48491,3,1,48491,407480,True,True,3
48519,3,1,48519,171064,False,False,0
48542,10,1,48542,570724,False,False,0
48556,27,1,48556,471800,True,True,3
48573,3,1,48573,152218,True,False,1
48591,3,1,48591,417912,False,False,0
48600,3,1,48600,375139,True,False,1
48605,3,1,48605,98239,True,True,3
48606,3,1,48606,382456,False,True,2
48606,18,1,48606,382456,False,True,2
48681,3,1,48681,227606,False,False,0
48687,3,1,48687,238127,True,True,3
48709,18,1,48709,59226,False,False,0
48715,3,1,48715,365366,False,False,0
48719,3,1,48719,19233,False,True,2
48740,3,1,48740,407948,True,True,3
48745,3,1,48745,112733,True,False,1
48754,3,1,48754,51559,True,False,1
48756,3,1,48756,703474,False,False,0
48761,3,1,48761,263947,False,False,0
48763,3,1,48763,295278,True,False,1
48769,1,1,48769,18113,True,True,3
48769,18,1,48769,18113,True,True,3
48769,21,1,48769,18113,True,True,3
48794,3,1,48794,767103,True,False,1
48826,3,1,48826,688791,True,True,3
48831,1,1,48831,127980,False,False,0
48843,3,1,48843,62837,False,False,0
48859,9,1,48859,760708,True,True,3
48876,3,1,48876,593822,True,False,1
48927,3,1,48927,640507,False,False,0
48949,3,1,48949,389120,True,True,3
48958,3,1,48958,487136,True,True,3
48968,3,1,48968,320207,False,True,2
49005,3,1,49005,33797,True,False,1
49007,3,1,49007,705309,True,True,3
49012,3,1,49012,224999,True,True,3
49026,3,1,49026,194296,True,True,3
49027,3,1,49027,338281,False,True,2
49054,3,1,49054,704590,False,False,0
49057,3,1,49057,117702,False,False,0
49063,3,1,49063,26062,True,False,1
49081,26,1,49081,622533,False,True,2
49083,3,1,49083,643056,False,False,0
49125,3,1,49125,664151,False,True,2
49128,26,1,49128,240534,True,True,3
49141,3,1,49141,19346,True,False,1
49143,3,1,49143,509649,False,True,2
49167,3,1,49167,166117,True,False,1
49173,3,1,49173,208912,False,False,0
49180,3,1,49180,571851,True,True,3
49191,3,1,49191,697105,True,False,1
49200,3,1,49200,613086,False,True,2
49203,3,1,49203,468889,True,False,1
49214,3,1,49214,291356,True,False,1
49226,3,1,49226,287588,True,False,1
49227,3,1,49227,108086,False,False,0
49229,3,1,49229,232230,True,True,3
49233,3,1,49233,105893,True,False,1
49238,3,1,49238,293899,False,False,0
49241,3,1,49241,258449,False,False,0
49247,3,1,49247,698287,False,False,0
49260,26,1,49260,168434,True,False,1
49263,0,1,49263,7296,True,True,3
49263,3,1,49263,7296,True,True,3
49279,3,1,49279,311594,True,True,3
49286,3,1,49286,607081,True,False,1
49294,1,1,49294,73296,True,True,3
49299,3,1,49299,341472,True,True,3
49322,10,1,49322,12142,False,False,0
49332,18,1,49332,353464,True,True,3
49342,3,1,49342,100080,False,True,2
49342,27,1,49342,100080,False,True,2
49380,3,1,49380,329135,True,True,3
49383,3,1,49383,650109,False,False,0
49385,3,1,49385,508442,True,False,1
49387,3,1,49387,442024,True,False,1
49398,3,1,49398,107163,True,False,1
49401,3,1,49401,85601,True,False,1
49407,3,1,49407,459648,False,True,2
49425,3,1,49425,467637,True,False,1
49434,3,1,49434,536553,False,True,2
49444,3,1,49444,170206,False,False,0
49462,3,1,49462,445676,True,True,3
49485,3,1,49485,350592,False,False,0
49497,3,1,49497,436035,False,False,0
49509,3,1,49509,186852,True,True,3
49517,3,1,49517,96600,False,False,0
49524,3,1,49524,313647,False,False,0
49552,3,1,49552,516077,True,False,1
49610,3,1,49610,82740,True,True,3
49615,3,1,49615,309408,True,True,3
49627,3,1,49627,481598,True,False,1
49634,3,1,49634,580511,True,False,1
49639,3,1,49639,624146,False,True,2
49649,3,1,49649,623261,False,False,0
49658,0,1,49658,534198,False,True,2
49669,3,1,49669,24155,True,True,3
49693,4,1,49693,404772,False,False,0
49694,3,1,49694,640968,True,False,1
49698,3,1,49698,23538,False,False,0
49720,3,1,49720,250463,True,True,3
49722,3,1,49722,539348,False,False,0
49733,3,1,49733,304668,True,True,3
49737,1,1,49737,188669,True,True,3
49767,3,1,49767,267134,True,False,1
49768,3,1,49768,732119,False,True,2
49779,3,1,49779,270974,True,True,3
49801,3,1,49801,461535,False,False,0
49824,3,1,49824,261862,False,False,0
49832,3,1,49832,412044,True,False,1
49838,3,1,49838,241574,False,False,0
49869,3,1,49869,615443,True,False,1
49881,3,1,49881,255092,True,False,1
49895,0,1,49895,316256,True,False,1
49897,3,1,49897,283576,False,False,0
49908,3,1,49908,370496,True,False,1
49922,3,1,49922,232315,False,False,0
49925,3,1,49925,86051,False,False,0
49934,3,1,49934,378619,True,True,3
49939,3,1,49939,469657,True,False,1
49968,26,1,49968,65546,False,False,0
49970,10,1,49970,106065,True,False,1
49972,3,1,49972,18746,True,False,1
50012,3,1,50012,135221,False,False,0
50013,3,1,50013,328778,False,False,0
50040,3,1,50040,547910,False,True,2
50050,3,1,50050,60726,False,False,0
50052,3,1,50052,544546,False,False,0
50057,3,1,50057,618513,False,True,2
50067,3,1,50067,300831,False,False,0
50075,3,1,50075,642028,True,True,3
50075,27,1,50075,642028,True,True,3
50089,3,1,50089,56216,False,False,0
50093,3,1,50093,702815,True,True,3
50093,9,1,50093,702815,True,True,3
50096,3,1,50096,626461,False,False,0
50102,3,1,50102,760085,True,False,1
50107,3,1,50107,560625,False,False,0
50108,3,1,50108,158224,True,False,1
50115,3,1,50115,175961,False,False,0
50136,3,1,50136,88245,False,True,2
50142,3,1,50142,695597,True,False,1
50170,3,1,50170,179536,False,False,0
50171,3,1,50171,183832,True,False,1
50192,1,1,50192,237095,False,True,2
50209,3,1,50209,678274,False,False,0
50210,3,1,50210,573953,False,False,0
50224,3,1,50224,132493,True,False,1
50232,0,1,50232,353882,True,False,1
50265,23,1,50265,110552,False,False,0
50289,27,1,50289,446798,False,True,2
50320,3,1,50320,643321,True,True,3
50334,3,1,50334,158671,False,False,0
50368,3,1,50368,163137,False,False,0
50389,3,1,50389,93790,True,False,1
50390,3,1,50390,210181,False,False,0
50411,3,1,50411,266856,False,True,2
50413,3,1,50413,238961,True,False,1
50449,3,1,50449,306784,True,False,1
50452,3,1,50452,736439,False,False,0
50458,3,1,50458,765190,True,False,1
50467,10,1,50467,641444,False,False,0
50473,3,1,50473,292871,True,True,3
50473,27,1,50473,292871,True,True,3
50482,3,1,50482,62722,True,False,1
50497,3,1,50497,303509,True,True,3
50503,3,1,50503,176734,True,False,1
50524,3,1,50524,483211,True,False,1
50535,3,1,50535,276164,False,False,0
50549,10,1,50549,373823,True,False,1
50585,3,1,50585,499357,False,False,0
50618,3,1,50618,213568,True,True,3
50643,3,1,50643,219410,False,True,2
50643,10,1,50643,219410,False,True,2
50655,3,1,50655,145082,False,False,0
50662,1,1,50662,39858,False,False,0
50672,26,1,50672,518014,False,False,0
50683,18,1,50683,732185,True,True,3
50688,3,1,50688,511731,True,True,3
50710,10,1,50710,126421,False,True,2
50722,3,1,50722,272614,False,False,0
50737,3,1,50737,479831,False,False,0
50749,3,1,50749,355005,False,False,0
50751,3,1,50751,437701,False,False,0
50759,3,1,50759,604932,True,False,1
50761,3,1,50761,202228,False,False,0
50777,3,1,50777,690171,True,False,1
50780,3,1,50780,288509,True,False,1
50787,3,1,50787,626689,True,False,1
50795,18,1,50795,742551,True,False,1
50819,3,1,50819,424720,False,False,0
50823,3,1,50823,696898,False,False,0
50832,3,1,50832,158953,False,False,0
50840,3,1,50840,672140,False,False,0
50842,3,1,50842,159109,False,False,0
50909,3,1,50909,136608,True,False,1
50916,3,1,50916,399542,True,False,1
50918,3,1,50918,613787,True,False,1
50971,3,1,50971,320098,False,False,0
50977,3,1,50977,596682,True,False,1
51003,3,1,51003,712180,True,False,1
51017,3,1,51017,74071,True,False,1
51028,3,1,51028,754571,True,False,1
51029,3,1,51029,66682,True,False,1
51058,3,1,51058,324442,False,False,0
51073,3,1,51073,164061,False,False,0
51103,3,1,51103,391225,False,False,0
51127,3,1,51127,666011,True,True,3
51131,3,1,51131,622449,False,False,0
51152,10,1,51152,344636,True,True,3
51152,17,1,51152,344636,True,True,3
51155,3,1,51155,531898,False,False,0
51157,3,1,51157,594460,False,True,2
51162,3,1,51162,716805,False,False,0
51195,3,1,51195,513100,True,False,1
51209,3,1,51209,150397,True,False,1
51218,10,1,51218,600275,True,False,1
51253,10,1,51253,635379,True,False,1
51267,3,1,51267,92326,True,True,3
51269,3,1,51269,763344,False,False,0
51275,3,1,51275,504778,False,False,0
51292,3,1,51292,457744,False,False,0
51301,3,1,51301,201029,True,True,3
51313,3,1,51313,589512,False,False,0
51333,0,1,51333,609160,True,True,3
51333,26,1,51333,609160,True,True,3
51347,3,1,51347,6107,False,False,0
51357,3,1,51357,117878,False,False,0
51363,3,1,51363,232443,False,False,0
51367,3,1,51367,341133,False,False,0
51378,3,1,51378,666087,False,True,2
51381,3,1,51381,284427,True,False,1
51429,3,1,51429,409523,True,True,3
51439,1,1,51439,271023,False,False,0
51445,5,1,51445,141077,False,True,2
51445,9,1,51445,141077,False,True,2
51445,15,1,51445,141077,False,True,2
51445,25,1,51445,141077,False,True,2
51484,3,1,51484,514756,True,False,1
51487,3,1,51487,501109,False,True,2
51488,3,1,51488,453580,False,False,0
51501,3,1,51501,219090,False,False,0
51503,26,1,51503,81906,True,False,1
51505,3,1,51505,91476,False,False,0
51519,3,1,51519,170600,False,True,2
51523,3,1,51523,281585,False,True,2
51531,3,1,51531,50610,False,False,0
51537,3,1,51537,18050,True,False,1
51542,3,1,51542,674728,True,False,1
51548,26,1,51548,143251,True,False,1
51559,3,1,51559,769463,False,False,0
51570,3,1,51570,35730,True,False,1
51574,3,1,51574,27179,True,True,3
51645,3,1,51645,468924,True,False,1
51663,3,1,51663,467858,False,False,0
51666,3,1,51666,490199,False,False,0
51667,3,1,51667,738281,False,False,0
51673,3,1,51673,445664,True,True,3
51685,3,1,51685,26441,True,False,1
51708,3,1,51708,456275,True,False,1
51721,3,1,51721,566142,True,False,1
51745,1,1,51745,51301,True,False,1
51754,3,1,51754,690166,True,False,1
51768,3,1,51768,268400,False,False,0
51787,3,1,51787,137890,True,False,1
51794,3,1,51794,635083,False,True,2
51804,3,1,51804,229437,True,False,1
51816,3,1,51816,311270,True,True,3
51823,3,1,51823,61273,True,False,1
51841,3,1,51841,357349,True,True,3
51843,3,1,51843,247744,True,False,1
51850,3,1,51850,359561,True,False,1
51852,3,1,51852,151969,False,False,0
51868,3,1,51868,46650,True,True,3
51884,3,1,51884,685999,True,False,1
51889,3,1,51889,421093,False,False,0
51915,3,1,51915,327020,False,False,0
51918,3,1,51918,385342,True,True,3
51929,3,1,51929,541690,False,False,0
51948,0,1,51948,41965,False,True,2
51948,3,1,51948,41965,False,True,2
51991,3,1,51991,67218,True,False,1
51999,3,1,51999,630028,False,False,0
52090,3,1,52090,194980,True,False,1
52091,3,1,52091,350555,True,True,3
52103,3,1,52103,750495,True,True,3
52128,3,1,52128,636033,False,False,0
52135,3,1,52135,410373,False,False,0
52147,3,1,52147,118937,False,False,0
52206,3,1,52206,182904,False,False,0
52217,3,1,52217,210551,False,False,0
52240,3,1,52240,6615,True,True,3
52269,3,1,52269,148578,False,False,0
52284,3,1,52284,630091,False,True,2
52304,3,1,52304,406045,False,True,2
52309,3,1,52309,726054,True,True,3
52332,3,1,52332,20582,True,False,1
52347,3,1,52347,283682,False,False,0
52358,3,1,52358,565596,False,False,0
52369,3,1,52369,294285,False,False,0
52390,3,1,52390,322845,True,True,3
52399,3,1,52399,6535,False,False,0
52418,3,1,52418,721988,True,False,1
52420,3,1,52420,318351,True,False,1
52439,3,1,52439,730987,True,True,3
