target_id,ann
201854,62102
114066,13797
378807,27873
112262,9301
383113,63134
336945,35774
185035,50934
206155,49056
20006,68659
392974,69043
212576,33488
217722,70111
209381,63310
91458,33299
214132,15153
245048,31424
377177,70831
102225,40658
75418,20303
94071,26513
279213,6004
95249,55460
332514,13797
324739,74144
342004,53314
91261,55908
300994,17323
248261,70748
342081,55961
150073,63998
214824,67464
289955,57321
46422,68447
206680,35921
62853,73925
45739,46200
131979,24067
392073,68540
58853,4506
182801,26687
124112,1709
92202,24067
74171,44287
23970,31253
189765,69770
139297,9774
337242,57321
355288,67411
364487,32057
145032,55807
106484,60111
327736,6873
74740,60111
50074,60111
121219,27203
53921,47093
267606,8036
111462,28766
63225,41263
194245,29284
126662,73423
244698,2772
312082,8270
223279,1308
248931,10791
87036,2459
361250,23587
267280,16013
201144,73100
351424,55301
131545,14978
78898,55737
393969,36983
163309,21807
20421,42877
236378,24634
73798,29121
134906,10487
58191,21657
151041,13069
196304,29118
227927,42564
242292,65781
377156,48791
264409,55751
78533,46235
394929,39548
100294,25523
263074,34823
267176,38857
54655,39195
367227,61016
146729,34755
310791,52908
97614,36639
75080,33234
261422,54562
200114,43567
382837,21458
234139,62943
16755,68172
56103,18834
362115,18834
285769,61314
317988,454
151642,6892
204274,45219
228160,45964
204304,6922
341734,7431
330736,28271
359157,74021
38410,4172
15169,29789
289673,54707
228541,14091
70994,65430
335373,12259
110154,49630
146773,67059
282353,11869
59030,19674
175343,68172
322650,13436
22575,54832
71843,67186
388101,9348
222749,9615
5800,72941
295181,70591
366331,14183
24740,34084
138293,63179
190834,11651
268665,34121
12603,7921
316551,53151
772,43567
32572,27354
217240,8423
261146,60102
126997,2871
88897,18834
392151,41534
377438,1386
337941,46203
291235,75931
380209,56635
41021,22842
38270,60366
25233,49588
78811,14560
209113,27473
76420,63789
128438,33753
216026,12275
9400,40848
233678,67156
60410,10537
25349,60162
171766,46090
388036,47817
127278,14145
125714,15982
266728,4338
187352,4506
223894,39827
197826,39195
130880,57757
180310,54991
196049,11530
76576,38417
282769,13342
359207,60162
231510,62183
154519,1365
286624,54553
28140,6881
72020,75324
70463,73925
332769,66154
33208,60366
110847,44458
70873,69835
161196,54553
48461,33542
216255,45987
84354,65266
388534,75916
377912,70877
89109,66075
161798,42124
378483,31858
28409,64373
236884,34930
133640,8052
352573,28971
33329,64526
36477,5211
263531,49216
337192,63467
54772,66996
135015,28857
240225,55092
103749,54099
163343,23803
329908,59778
136405,25811
72230,47364
13323,54116
363116,38322
219595,74926
259812,62720
339290,69447
174289,41030
217155,40983
235257,62720
206475,26167
64635,36879
377696,54832
338088,57327
106854,55359
399535,42548
23288,5063
269455,20968
393705,30795
198854,34982
391387,38653
21874,4415
110454,28026
51300,2879
152286,28417
393424,4884
304297,44883
288537,45630
127426,23284
163633,20990
327844,52240
84035,44004
220818,53735
86019,43484
384307,31285
301564,36653
227957,45824
386267,54477
64685,8708
38803,61752
323238,35197
265519,53428
397127,20370
285897,43068
291776,53428
175277,33613
245310,59488
143428,10975
181101,10295
73602,10975
327363,25502
131807,7066
122401,75323
26445,72724
274265,6425
299677,45643
191231,63259
9022,40926
30060,29581
360601,24687
262134,58731
147978,42527
274934,56635
249379,28450
398946,5121
145975,61036
144108,21119
229944,27029
255854,35245
77358,43228
33664,47814
150480,71055
17130,47596
328446,42752
160020,45187
53284,37893
86331,9743
200918,67638
54845,30096
135067,53582
168395,744
182305,37262
70219,9743
356444,44387
361755,10006
39694,27072
98048,32554
99301,36706
342691,62634
224491,30096
212275,12270
212337,38814
2635,73624
100837,34213
187283,9743
318675,60111
301606,2953
99552,71040
51588,67186
122827,58283
385427,7431
79578,60863
9392,29560
333687,66075
277247,11086
266050,1386
167473,54198
285636,55927
306901,10513
299693,55572
177342,17386
363859,45393
206046,28087
309909,51444
154251,45267
10742,49039
288021,42690
356452,49141
8920,69937
37052,40343
174649,31867
124966,23091
19788,30963
285145,31424
186982,40926
29774,9925
136109,15525
336692,47267
306243,14739
142618,45698
172294,69780
361356,34191
8822,1397
35192,4057
197233,40926
111248,68432
333992,42504
269505,23381
23841,70891
66353,37930
81146,59833
15829,69544
52814,69649
241413,19143
313510,36781
73874,63274
104015,48913
382929,47675
205356,27132
168306,18932
45048,55122
318353,60366
54719,60366
147261,6690
136960,52387
61211,22970
211288,48949
373550,41254
91133,51751
279462,8298
2179,6873
116593,71716
104189,43658
116166,17591
205525,9010
54904,61036
4853,38516
371420,16192
126197,52387
281715,47026
273443,41916
151887,75931
109333,33390
389443,71476
119659,38013
162735,11807
352437,48793
12658,2924
55167,26248
122384,6899
344186,55037
83364,8806
65252,65168
26584,1056
234589,4646
328710,441
127351,24310
301332,10325
86746,69369
177686,60969
70623,22810
296099,75759
148869,6510
398909,60970
146291,37101
395592,38643
22663,14120
325170,17705
209606,34982
151309,73341
281001,36815
275869,27069
289264,44521
163481,67186
340378,73773
395272,29949
113759,9814
118830,35914
91771,5506
139733,61221
86347,47490
312750,27092
183016,39001
393894,67549
140791,51526
388741,57785
88339,67946
5569,43624
236020,48253
43785,25349
114114,57446
300624,3514
200133,12097
313194,65020
289051,48364
156242,53158
208850,38921
374925,14325
19166,10688
312115,74732
170002,13737
47218,41699
42276,42944
213639,49330
42851,69473
120874,60911
95389,60977
298291,5579
89611,18773
282560,32359
242954,14968
145984,42692
186019,35037
198915,23874
264783,45638
339,71801
215455,74165
47384,24624
7076,29472
204273,24123
264645,48914
296188,45341
264262,31424
218857,21995
120192,22858
382081,40064
230782,61477
53927,17763
17967,4884
394623,60366
322623,23945
26623,47902
107768,61795
174196,18868
234077,55917
30504,26583
361164,33725
292970,31424
83973,40589
364935,68778
1476,26583
69689,50832
169674,18693
44077,28355
315410,63568
47517,38166
170099,56331
36087,28150
222431,49540
338512,48467
156831,8872
337615,17763
28288,2447
394207,35649
352084,40157
331861,38219
387785,35188
146866,31250
369142,32551
381265,57333
91423,63798
383435,72463
5431,22694
339756,40873
270578,73100
325867,8771
12075,30830
210667,42158
339795,2028
363699,270
126264,49056
205143,54116
259461,9380
265359,6425
210777,31083
105244,34384
150658,22602
137284,37312
21294,11552
319322,35709
56791,56032
179901,5427
74455,25590
299322,1373
263189,53699
371708,5157
196325,46129
123497,60366
42785,67051
58650,44444
239936,18834
324561,72543
215118,71992
302009,5527
236894,13471
43367,28498
221214,43539
55931,31424
155523,18834
167980,18834
341499,43539
69452,59824
101166,6349
168592,34567
366550,31424
56188,24674
169956,57180
182610,9099
237871,68659
195291,45972
144303,52613
282552,58819
148686,20841
8745,200
143510,23541
377876,33661
84074,54553
180296,54628
73721,18092
60582,47323
168920,75916
182494,7712
87534,51979
263694,26281
331289,60102
248459,7075
215183,4506
379849,32551
137010,32868
98186,71533
16904,39192
359993,73214
299775,23377
115504,14553
153810,23401
183040,25598
259434,70464
16747,73100
155074,45522
383092,2083
362015,7733
21045,10886
291825,4506
153854,45824
219164,55572
38310,62283
51323,42063
65,63355
88569,75127
219556,71611
360450,10219
225035,16290
146028,69824
133181,8653
167041,75916
344861,23900
173668,10791
19753,44722
60498,4631
153223,60891
314874,39749
54600,48205
154320,66452
94048,46147
142455,49985
176943,30898
93416,64779
140920,33742
327609,14220
91438,38371
76443,44706
38907,28362
127835,11420
25436,38915
135345,11460
280887,35148
276428,19690
107126,40395
357478,36648
163602,50945
229792,8095
373998,41213
74293,36952
254235,69927
246907,45630
26377,60421
230483,11040
285512,47267
322320,1884
207846,56922
198034,35611
318107,58407
343203,49056
348213,34982
113878,33891
253580,1132
374256,36246
308221,30995
375670,39513
139246,43107
139272,33484
376100,24813
44005,2406
25010,57350
194570,51193
366679,48311
93114,59515
57827,7712
10449,59602
335823,47551
125570,17341
355160,16547
50483,40871
115630,71135
57794,9835
162943,60454
304468,71100
392255,29581
363631,41800
122636,73377
309966,13864
107021,11849
75137,64691
71226,14968
4620,29562
388907,63998
134917,51142
269206,38794
49464,40658
173323,33194
364292,47740
85308,66073
147301,56708
292635,56991
346616,35045
360124,64847
312486,6318
165407,71646
208179,36648
333995,73451
259170,12361
79744,45698
34017,21799
44611,14887
300822,61526
308616,29907
104163,43366
226430,24887
63933,55487
318518,59714
248990,21103
75746,24688
133724,29992
107027,64810
248435,54111
328548,73062
95194,25392
220780,39154
43322,50251
207281,57482
80527,51531
47019,13146
15215,66340
353373,54435
381636,31532
129829,60356
229970,67161
66982,32551
267255,32359
14018,26034
65661,62762
214297,49056
57298,18655
329784,40315
368058,26601
370928,67270
309252,49985
110440,31253
7718,48945
382694,58060
175839,4544
220817,4421
6839,19962
229043,11866
370683,45824
138808,17591
13458,31990
123462,60565
31760,2498
371086,61029
332897,75863
27471,27095
355143,63366
31659,75863
304361,48185
72127,48205
248442,55880
349911,43635
220453,49588
267937,74083
18300,5975
222298,33725
313615,12791
15890,69197
126103,68579
283107,45824
121528,11723
214435,66075
388150,46122
109206,52895
35186,3587
378735,45760
167603,54801
318965,50369
282609,17532
42583,17535
57957,7431
250144,55160
156007,65982
170714,75246
356960,75909
233485,47346
184494,48453
124171,1180
18150,55776
102661,36271
341546,71654
160186,47267
16151,763
298814,74151
155517,60366
129223,36232
240359,60521
284271,74106
231927,70461
207704,54295
18438,62708
40042,58371
392757,66528
197521,12969
3092,42896
132891,19947
341408,5596
373262,34988
133785,6159
48695,24473
327785,69885
397208,29294
361101,64805
202588,70708
36814,40334
239513,1149
169615,18052
38144,38385
66713,54777
303458,30892
18659,54223
25454,2697
162442,38829
8414,57690
174689,75863
6479,13813
376013,38745
273627,73225
201278,35762
1762,49390
324272,28320
106039,10243
342248,4921
361524,15167
190339,51936
67526,2515
395552,44568
325539,5533
111763,52360
71080,9233
197007,27205
110771,54497
309285,13260
333057,29538
240578,40926
69741,46626
169749,55416
155281,68320
3513,59920
24195,31424
387615,73445
167542,54450
202045,2899
44549,43709
368259,72466
84246,73881
256484,31238
33109,55776
340246,56408
235809,47108
22190,72763
216595,67297
86887,48939
204319,22900
633,1332
77681,36532
363601,45824
196654,24601
140846,28971
367936,39942
297812,18834
146715,75746
139191,38722
95351,7794
307195,45824
275394,31502
316042,55012
57900,8708
177491,8708
320187,54432
4714,32656
116383,68652
391357,32993
94057,67549
161322,23587
131319,53790
307535,13779
160398,5676
113329,9061
398018,38483
344705,56605
52720,39901
19462,74421
85583,9893
280985,65393
146837,72418
166013,18655
213278,31253
396618,11383
252459,69669
37180,45581
44019,16668
17012,69204
295106,8478
3552,74324
58970,62762
399500,31253
367892,67725
352591,50910
359872,31253
104399,31266
335469,34282
42305,48973
385620,16843
262871,74263
179236,43624
380824,8806
33518,56814
346862,9233
366097,71532
245728,27827
106310,71574
136704,54014
76383,18834
221337,31687
287893,46469
34729,930
125253,35344
142343,930
337378,5189
276600,31424
42527,6871
336719,70931
360045,1918
355274,52786
391449,26886
266017,7733
132062,69221
104442,20854
62160,52119
164807,49588
48796,29286
388871,70748
140262,5388
154413,3088
161202,21870
347470,12157
327700,8270
116188,11453
390689,11552
365309,39611
45147,54462
192587,45523
280937,18993
235485,59840
55573,50990
32325,11845
330309,22354
388546,2355
271382,13159
249259,45501
291957,22542
393479,67065
166577,2296
5549,74006
154716,444
133574,51597
318713,4669
175636,41898
243500,16446
384046,73881
138230,6903
79809,55962
358253,8302
200464,72058
59841,65830
148758,68172
37123,20830
60675,18141
308440,62472
25736,25590
123870,6329
296890,61455
379502,14448
29745,33165
177762,15247
160136,68585
309661,72784
255700,3083
253413,17843
60637,14127
126174,52222
358831,40395
220258,10103
325135,27841
14093,41819
82643,27841
33624,28467
26651,57446
234919,29223
176207,61252
281540,2739
68071,57378
31535,9494
343563,3934
364178,10295
287786,40877
6471,655
299554,69311
149729,64847
134540,24034
93423,44698
132459,43717
294476,24011
271618,10791
358101,22271
335555,6995
226204,12364
194787,68173
233761,58520
315571,48154
325909,60597
389628,64772
204547,11175
15397,24161
323300,16271
199198,13293
118036,27303
150372,64110
326668,34905
175215,4776
152197,10975
385464,28566
229156,8743
140195,69645
105833,49774
236697,2880
365129,62203
67345,6449
288535,57557
269624,10295
348580,57286
354426,69612
291981,44839
125588,20990
113624,30430
277110,55572
188928,30228
103882,67639
235904,4469
278674,56308
37549,23003
306197,2045
316374,29076
305866,4407
140652,66194
215461,60461
212852,47867
250756,5482
73658,48968
378651,75611
268088,14927
396656,5710
156848,2345
360214,65111
187531,55893
28950,22383
127377,59478
65523,57715
261901,65497
333470,60916
348251,17679
352249,51035
317406,45824
3633,28322
397634,38560
196432,49647
222676,26295
168106,53314
350569,69531
41247,65338
328074,67294
191020,20652
122672,34444
368706,33447
25828,18080
277175,74861
126599,39517
343890,23582
165991,68172
9149,43406
239540,2801
32111,27489
324580,34654
238747,54116
75697,46803
55914,71609
188041,18693
306744,31424
305549,2592
64436,60578
324181,75799
349934,33581
35364,13122
39929,54383
190046,61243
10749,52387
345946,6004
362824,9259
263052,4619
303299,51768
13263,61536
380983,59018
192525,73090
92103,3521
304925,60003
360853,40070
69949,13462
98405,7027
131082,30401
383002,41064
270135,60326
386980,57845
111529,6662
82659,60366
89761,16551
381519,43284
225098,74556
68331,7970
223711,31424
208363,43036
13695,38122
238288,41915
201124,7420
16969,57923
383452,24891
7981,7099
60346,16325
194448,20134
14830,32044
274854,54821
331988,14294
301286,11229
143176,55465
173995,55613
158969,1218
318129,48580
56118,24014
293601,36706
114560,35649
228661,73881
370875,55160
113286,10830
161689,74732
253274,12391
224775,51465
115610,47313
271845,50191
135315,34934
22174,42119
94649,4758
130743,6116
145720,42355
347913,67661
111160,70671
360896,68400
177198,38890
248580,26690
327381,73925
240607,18655
246871,75583
89215,9572
387666,40926
203085,31357
307792,18461
135723,32764
200394,64957
246136,66343
360488,41286
377936,48285
35221,35237
310741,40926
255604,24557
246464,37672
333866,33322
246562,48045
2181,59753
344835,34145
206936,7075
224232,6318
235960,28431
162426,62447
90082,52727
396128,11163
141165,4506
22223,43327
298201,29701
44442,36257
364220,65881
33815,43905
380822,30096
364967,62478
156371,2348
345957,46837
165449,6902
4688,66006
210351,73426
312050,46292
107887,50802
212641,20904
347876,54980
248533,72598
106244,48205
199358,55908
249721,59714
294929,69672
339304,14120
342522,56604
365823,38198
197352,27752
212940,39872
225650,13896
118107,5385
254164,15587
77694,60310
112981,2447
396562,2348
132141,72777
31035,18693
44741,16281
364606,47768
189598,18927
149727,59733
176801,41717
81848,18744
289822,27695
7684,36781
69631,58028
384235,68512
200663,40926
6146,74263
48046,34435
336900,11163
230817,4255
101000,11797
333341,47255
336079,55858
148981,29284
195279,46796
374488,21760
39870,51247
206474,30430
207099,66528
247425,60111
142797,48841
99308,58281
84464,60366
44351,24175
110076,59920
216434,75984
322990,59489
157723,29003
293989,54314
330770,21418
102687,58003
299183,9654
347166,44157
283205,28610
126231,75419
72787,62480
309981,25349
42766,69700
246656,67161
75964,42614
58586,55014
170857,40281
24014,25236
109136,26152
4707,45341
372912,11869
175364,23288
275282,42027
146215,41352
350913,2735
229979,8944
