target_id,ann,type
166878,36300,1
101632,35230,3
101632,31371,7
101632,18577,0
101632,11504,7
101632,24854,1
170363,13446,5
170363,4662,1
170363,30127,7
170363,19107,1
170029,23304,1
170029,31116,0
170029,10944,7
55678,16960,5
64547,21631,5
64547,1772,1
352432,13446,5
352432,21288,0
352432,4662,1
352432,30127,7
274550,404,5
66766,24468,2
66766,11847,5
66766,17635,1
66766,31016,5
66766,19611,7
66766,14060,5
72036,5302,5
72036,23398,7
72036,2660,7
72036,35206,1
348250,545,7
348250,2731,7
348250,8041,3
399156,30112,5
399156,5945,1
399156,13734,7
399156,5122,5
399156,10551,7
399156,24154,1
399156,22407,7
376607,14879,5
376607,6106,2
376607,25490,7
376607,4795,4
376607,27811,5
376607,33407,1
234242,26255,5
364549,21515,5
364549,28398,7
364549,32492,1
20059,22803,1
20059,2875,5
20059,1896,7
193715,6543,1
193715,22283,7
149497,26752,5
149497,9587,1
149497,12771,0
149497,3214,7
149497,20476,5
90336,14930,5
90336,20421,1
90336,28040,5
90336,24472,7
90336,23409,5
90336,12982,7
205939,28994,5
205939,36833,7
205939,17052,1
205939,43,5
205939,26757,7
317808,34658,1
317808,32820,7
231576,10225,5
231576,14271,5
231576,30697,7
231576,25738,1
4695,19443,1
346824,32620,7
346824,16253,7
346824,6402,1
201325,2520,5
201325,23590,7
201325,27740,5
201325,24472,7
201325,17,1
371386,36831,1
264179,30026,7
264179,16893,1
383436,14131,1
383436,29270,1
138100,14879,5
138100,6106,2
138100,25490,7
138100,16562,1
310814,19346,5
310814,16620,1
227498,23398,7
227498,18065,3
227498,5476,1
242321,32129,5
242321,23910,5
242321,5557,7
242321,28815,1
126241,24472,7
126241,31839,1
143811,32921,5
143811,4085,1
143811,8832,7
143811,451,5
93507,27614,1
359044,18687,1
359044,31732,5
359044,17367,5
359044,34017,7
359044,12599,7
347225,8166,1
347225,35817,7
240434,23052,5
240434,14251,7
240434,26650,7
70324,9595,5
70324,2683,1
109697,31669,3
109697,23425,5
109697,23398,7
109697,27325,1
117120,20140,1
19760,23398,7
255198,22695,5
255198,27689,5
255198,4468,0
255198,717,7
255198,30489,7
255198,29641,1
144948,30364,5
144948,28246,7
144948,27998,4
317576,21045,5
317576,12840,1
317576,3475,5
317576,26782,7
317576,35770,2
317576,35924,0
317576,22407,7
19826,14879,5
19826,6106,2
19826,25490,7
19826,4795,4
19826,18159,1
358303,2160,1
358303,7840,7
159976,5475,1
66381,28097,5
66381,21619,7
66381,8800,1
151848,18592,5
151848,22947,7
151848,8155,1
151848,31436,7
228337,15547,5
228337,29356,1
228337,24282,7
52366,35422,1
282497,14376,1
282497,31620,1
282497,18785,7
282497,24671,1
313453,13370,5
313453,8371,7
313453,3027,1
313453,3213,5
313453,11813,1
313453,28438,5
313453,19658,5
313453,24472,7
300309,32888,5
300309,16253,7
393840,33911,1
393840,21171,5
281007,23052,5
281007,14251,7
281007,26650,7
281007,36911,1
297484,11422,5
297484,22947,7
297484,8616,1
297484,23022,5
297484,18239,5
173873,14879,5
173873,14109,5
173873,26556,5
173873,25490,7
173873,4373,7
173873,14151,1
126505,24472,7
126505,20727,5
126505,2671,5
126505,23677,5
126505,13402,1
121094,13191,5
121094,9835,5
121094,24970,5
121094,24472,7
121094,1970,1
372655,11510,1
328245,29849,1
328245,21898,1
328245,20566,7
100239,13370,5
100239,35594,5
100239,27834,1
100239,24472,7
100239,24847,5
100239,16797,7
180147,24058,1
180147,5800,1
180147,32238,7
149085,2757,1
149085,10170,5
149085,28135,5
149085,9386,5
149085,22320,7
149085,34024,0
149085,6847,5
149085,19131,7
149085,11772,7
149085,20832,5
81638,31371,7
81638,11504,7
81638,23009,1
95933,144,1
95933,13784,5
95933,23165,7
95933,27616,0
65791,17533,1
65791,32940,5
65791,23165,7
65791,10544,0
65791,1368,5
28293,14879,5
28293,6106,2
28293,25490,7
366564,9637,1
366564,36261,7
285741,21903,5
285741,30026,7
285741,21011,5
285741,4346,7
285741,26737,1
137315,35585,1
396167,35230,3
396167,31371,7
396167,11504,7
100401,27689,5
100401,717,7
100401,29641,1
324718,5526,7
63610,19907,5
63610,13191,5
63610,8381,7
63610,24970,5
63610,24472,7
63610,24710,7
63610,34962,5
110463,10176,5
110463,9708,5
110463,13053,7
361406,25118,1
361406,20974,5
361406,18062,5
361406,420,7
361406,21997,7
361406,33010,5
361406,14580,5
361406,5005,1
361406,8897,7
294377,3132,5
95825,36585,5
95825,28483,5
95825,14001,5
95825,26504,7
95825,6684,1
221860,27843,1
221860,10887,7
221860,34991,7
133840,18090,1
133840,29720,7
66989,26544,5
155781,18144,5
155781,11449,7
155781,4435,1
8378,1925,1
8378,34819,7
374440,26818,1
81790,12932,1
193180,10219,5
193180,20480,7
158013,14638,7
85842,22695,5
85842,4468,0
85842,27056,5
85842,30489,7
85842,2595,1
202251,31723,1
365670,31723,1
26818,31723,1
156902,31723,1
369299,31723,1
335232,31723,1
335232,28246,7
303981,28525,5
303981,2653,5
303981,11684,5
303981,31931,5
303981,28396,5
303981,22404,7
303981,34207,7
303981,12522,5
104766,28525,5
104766,2653,5
104766,11684,5
104766,31931,5
104766,28396,5
104766,22404,7
104766,34207,7
104766,12522,5
116531,28525,5
116531,2653,5
116531,11684,5
116531,31931,5
116531,28396,5
116531,22404,7
116531,34207,7
116531,499,5
116531,12522,5
109476,31723,1
109476,28246,7
9085,31723,1
260903,31723,1
289309,31723,1
384528,31723,1
184150,31723,1
184150,28246,7
257612,31723,1
162073,31723,1
382227,31723,1
361618,7189,1
113915,31723,1
90938,31723,1
90938,28246,7
112225,14879,5
112225,25490,7
368320,7220,1
368320,35425,5
368320,26933,7
368320,17843,1
219267,22695,5
219267,4468,0
219267,10219,5
219267,27056,5
219267,30489,7
219267,20480,7
219267,2595,1
112740,20633,1
112740,610,7
117072,35230,3
117072,31371,7
117072,11504,7
117072,3616,1
337717,32155,1
337717,23895,7
74136,27770,1
74136,13191,5
74136,129,5
74136,24970,5
74136,24472,7
74136,1964,5
74136,3512,5
74136,7589,1
159352,489,5
159352,30605,5
159352,23420,5
159352,12208,5
159352,5975,1
159352,24472,7
159352,10254,5
159352,34628,5
346836,13803,1
346836,11519,1
346836,29053,3
346836,15995,7
230531,8560,1
230531,12890,7
230531,25463,5
230531,187,5
230531,22762,7
230531,15104,7
230531,25240,2
230531,19837,7
230531,3594,7
1039,5466,1
1039,1026,1
1039,36261,7
360481,2653,5
360481,1675,1
360481,22404,7
34153,1675,1
285895,32620,7
285895,23990,5
369363,29705,1
324868,2653,5
324868,1675,1
324868,22404,7
53235,1675,1
137353,1675,1
87121,1675,1
368224,25265,1
368224,32669,5
368224,32410,7
368224,20621,0
368224,36566,7
288763,8477,7
288763,30026,7
288763,23393,7
288763,32264,1
288763,5675,5
288763,11104,1
288763,8341,5
288763,3780,7
288763,16340,5
215447,28419,5
215447,5389,1
215447,19393,1
215447,24472,7
98983,219,7
236433,32620,7
236433,16253,7
236433,36476,1
251431,24004,4
251431,29473,5
251431,34826,1
251431,32487,1
251431,31962,5
251431,4203,7
251431,25259,1
251431,610,7
251431,12412,7
210164,713,1
210164,22945,0
218252,11291,1
218252,26696,7
218252,36599,7
218252,25683,7
218252,18197,7
366309,23691,5
366309,17350,7
366309,22077,2
274025,15690,1
274025,35677,7
274025,20969,5
274025,33092,5
78193,2378,5
78193,2867,3
78193,5721,0
78193,4181,7
78193,35953,7
231636,35230,3
231636,31371,7
231636,11504,7
231636,9436,1
98869,3490,1
98869,21271,1
98869,29442,7
98869,6218,7
380197,12932,1
24666,1449,1
24666,8275,1
24666,15073,7
24666,21634,7
24666,17512,5
24666,10183,5
24666,16534,7
24666,20385,1
334146,27363,5
316879,18458,7
316879,2365,5
316879,6360,1
93638,25268,1
200171,5807,5
200171,6601,1
357074,23091,1
357074,1896,7
147714,22755,5
147714,36885,5
273626,22011,1
273626,21368,7
212710,15024,5
212710,13213,7
212710,15197,1
212710,395,5
212710,23653,7
312934,27997,1
232403,7263,7
232403,32491,1
348319,17017,0
348319,13191,5
348319,9835,5
348319,24970,5
348319,24472,7
348319,6244,5
26889,8929,5
374173,15617,3
349272,35461,5
349272,14471,5
105977,30364,5
105977,28246,7
105977,27998,4
105977,8910,1
22155,10675,5
22155,33152,7
22155,33739,7
22155,10916,1
14873,27127,5
14873,28012,1
14873,4309,1
14873,29720,7
122361,36529,5
122361,32713,1
122361,35204,7
122361,15928,5
148176,13191,5
148176,7498,0
148176,14295,5
148176,1834,5
148176,9835,5
148176,31359,5
148176,30026,7
148176,24970,5
148176,24472,7
148176,14444,5
148176,27575,5
314591,27261,1
314591,9398,5
314591,7340,7
314591,9040,7
175544,26255,5
121669,5477,5
121669,28389,1
121669,29983,2
121669,7197,7
2097,503,1
373604,35230,3
373604,31371,7
373604,11504,7
373604,36884,1
48147,14251,7
48147,33498,5
48147,26650,7
141667,5044,5
141667,12194,1
253790,9510,1
150250,21642,5
150250,30704,7
150250,18123,1
210849,6953,5
210849,610,7
210849,21820,1
74741,29160,5
74741,8832,7
74741,9309,7
74741,10741,1
384719,25075,1
384719,13213,7
384719,12341,0
384719,2937,7
384719,5951,1
36357,30364,5
36357,28246,7
36357,27998,4
36357,8910,1
106901,14295,5
106901,21903,5
106901,30026,7
106901,4346,7
106901,26737,1
153485,2505,5
153485,717,7
153485,35977,1
365636,11742,1
365636,8832,7
365636,2286,1
213805,15530,1
260176,6019,1
260176,25388,1
260176,4162,0
260176,21253,7
260176,29627,1
174528,35230,3
174528,31371,7
174528,18577,0
174528,13459,3
174528,29417,1
174528,11504,7
174528,30204,5
88984,11708,1
88984,27935,7
304991,6243,7
278992,35677,7
81722,1005,5
81722,20470,1
81722,27071,5
81722,30440,7
81722,813,5
81722,30915,5
81722,34343,7
81722,15132,5
143147,13031,5
143147,30364,5
143147,28246,7
143147,27998,4
67834,9681,7
67834,26255,5
133893,34116,5
74282,23052,5
74282,14251,7
74282,26650,7
74282,27464,1
110430,11277,5
110430,2267,1
11241,19907,5
11241,21863,5
11241,13191,5
11241,24970,5
11241,16100,7
11241,25456,5
11241,24472,7
11241,24710,7
11241,34962,5
187661,21327,1
397966,1072,5
397966,7165,7
397966,12531,1
110102,17114,5
110102,10029,7
110102,26499,1
110102,21557,7
110102,5904,2
100541,31559,5
100541,9011,5
100541,13480,5
100541,4092,5
100541,9339,1
100541,24472,7
100541,10714,5
100541,1116,5
100541,9429,5
100541,16086,7
100541,34913,7
100541,6243,7
100541,29868,7
100541,14919,7
279839,1325,5
279839,14881,7
279839,1878,1
368230,33866,1
368230,284,7
368230,24038,1
368230,13892,7
368230,13963,5
368230,19535,5
182710,14255,1
375544,34838,7
375544,32215,5
375544,4364,1
122278,23052,5
122278,14251,7
122278,26650,7
122278,365,1
197015,22427,1
145666,36261,7
145666,36300,1
59075,23052,5
59075,14251,7
59075,26650,7
59075,365,1
96461,2867,3
96461,30748,5
96461,35953,7
96461,6159,7
96461,32182,1
203385,5995,1
203385,3432,1
203385,21557,7
25889,13191,5
25889,9835,5
25889,24970,5
25889,24472,7
25889,6244,5
142570,35729,5
142570,3644,5
142570,26363,4
142570,32844,7
142570,29569,7
142570,4597,1
150173,27107,5
150173,23525,5
150173,19411,5
150173,22122,7
150173,24472,7
150173,6275,5
150173,3396,1
150173,7119,1
87738,15018,1
87738,7540,7
10397,32921,5
10397,4085,1
10397,8832,7
10397,451,5
344306,35230,3
344306,31371,7
344306,11504,7
344306,3616,1
351380,23052,5
351380,14251,7
351380,26650,7
351380,23947,1
38138,19669,1
38138,26757,7
352951,23393,7
352951,36388,1
116470,28755,5
116470,21368,7
395005,1974,5
395005,27382,0
395005,32835,7
395005,7859,1
313003,29651,5
313003,5649,1
313003,14958,5
313003,7263,7
304750,5807,5
304750,6601,1
365789,1126,5
365789,5143,7
365789,34838,7
365789,8832,7
365789,24772,5
365789,4460,7
365789,5383,5
97634,36529,5
97634,2918,7
97634,35204,7
97634,3600,1
97634,24767,5
97634,25014,5
394587,21549,1
151766,19780,5
120392,28246,7
352927,4119,1
352927,21271,1
352927,29442,7
352927,6218,7
352927,36651,7
320507,7054,1
320507,11709,5
320507,28179,7
91092,18098,7
91092,26250,5
91092,11534,1
363144,12932,1
197289,9705,5
197289,10219,5
197289,20480,7
16167,9705,5
16167,10219,5
16167,20480,7
2719,9705,5
2719,10219,5
2719,20480,7
26965,14879,5
26965,23203,2
26965,25490,7
75419,31658,1
75419,6212,5
75419,11504,7
111364,8047,1
111364,5773,0
111364,34070,5
111364,11181,5
111364,7743,7
111364,28161,7
357955,35969,1
357955,35689,7
357955,29381,7
357955,18418,1
154343,32000,1
154343,7775,1
154343,32503,0
154343,1658,7
154343,16004,7
154343,13264,7
310532,7540,7
310532,25491,5
98750,19339,5
98750,8706,7
90237,23043,5
90237,285,1
90237,31997,1
90237,13166,5
90237,31317,7
341823,8477,7
341823,23393,7
341823,3955,1
341823,9472,1
341823,9839,5
368986,22851,1
359112,1741,5
359112,23393,7
176640,30364,5
176640,28246,7
323704,3850,1
323704,12941,5
323704,31756,7
227573,24358,5
227573,14996,5
227573,8381,7
227573,23208,5
227573,29893,5
227573,2918,7
227573,24420,5
227573,30607,7
227573,11574,5
207964,14879,5
207964,23203,2
207964,25490,7
207964,4795,4
207964,32474,1
382394,12354,5
382394,18886,5
382394,28236,5
382394,876,7
382394,22431,7
382394,30249,5
382394,1681,1
350572,21837,1
157770,31336,1
157770,9712,7
157770,19757,7
90971,717,7
226079,362,1
143225,8660,5
143225,36612,1
143225,748,5
143225,21368,7
143225,14536,7
143225,10462,5
143225,35687,7
381447,4735,1
375277,35230,3
375277,36419,7
375277,31394,5
375277,31371,7
375277,11504,7
242539,21642,5
242539,30704,7
242539,2582,1
372605,35230,3
372605,31371,7
372605,11504,7
372605,10449,1
204424,26427,5
204424,29442,7
204424,6218,7
204424,25082,1
366555,15150,5
366555,1332,5
366555,23393,7
366555,18304,5
366555,3717,5
366555,13515,1
366555,32415,5
366555,10944,7
27531,25823,5
27531,33457,5
27531,14731,5
27531,19848,7
27531,34883,0
27531,24585,7
42674,12179,5
42674,30571,1
42674,15773,7
42674,25404,1
94191,14892,1
94191,24017,7
149060,21642,5
149060,30704,7
149060,4927,0
149060,12347,5
149060,6715,1
67651,25253,7
246146,12569,5
246146,19614,5
246146,19933,7
246146,9566,5
29415,28994,5
29415,18654,1
29415,36833,7
29415,22350,5
29415,43,5
29415,26757,7
29415,18243,7
49838,35647,1
49838,17397,1
49838,28845,0
49838,7050,1
49838,30440,7
131692,14864,1
251448,10176,5
376172,21368,7
376172,18807,5
216863,6387,1
216863,20679,7
216863,859,1
229932,20461,7
82316,28272,5
82316,24190,7
82316,7721,7
82316,24115,1
327353,2867,3
327353,35953,7
207629,15617,3
300390,24472,7
300390,20727,5
300390,2671,5
300390,30970,1
300390,23677,5
681,27983,5
681,33344,1
86472,11489,5
86472,717,7
86472,11440,1
192289,3237,1
260183,5589,1
343660,12023,5
343660,12162,1
109577,395,5
282075,35909,7
80316,5822,1
80316,4246,7
321404,15797,5
321404,11756,1
321404,12335,7
321404,33467,7
321404,1768,7
35535,661,1
35535,32836,1
35535,8928,5
35535,24472,7
35535,12035,0
23079,3493,5
23079,13078,5
23079,15716,5
23079,28449,7
23079,32119,7
23079,12428,1
182168,12445,5
182168,1170,7
182168,3908,1
105723,18858,1
105723,18539,5
314411,13370,5
314411,561,5
314411,35130,0
314411,30026,7
314411,24472,7
314411,22031,5
314411,5614,5
314411,35242,1
224827,8521,1
224827,16051,5
224827,27548,0
224827,2795,7
224827,21032,7
228320,29179,5
228320,15342,7
228320,30704,7
228320,24799,0
228320,18910,5
228320,13876,5
333913,13143,1
333913,8075,1
333913,31032,7
333913,6728,5
333913,15015,7
333913,8366,7
315185,11794,1
365938,15229,1
351626,404,5
351626,1962,5
275710,6136,1
248064,21642,5
248064,30704,7
248064,16150,7
208366,9446,5
208366,21868,5
208366,3087,7
208366,19673,7
212908,9657,1
88364,32544,5
88364,10008,7
335825,23052,5
335825,14251,7
335825,26650,7
335825,365,1
283759,7134,1
283759,8734,1
48207,27689,5
48207,717,7
61787,26255,5
277392,8547,5
277392,24835,1
277392,2500,7
324944,3941,5
181388,32284,5
181388,36240,7
181388,24959,1
165209,33583,1
165209,22493,5
165209,785,5
90261,13803,1
90261,29053,3
90261,15995,7
47382,23052,5
47382,14251,7
47382,26650,7
47382,23947,1
279247,21642,5
279247,30704,7
239694,35230,3
239694,31371,7
239694,11504,7
239694,31668,1
247213,36419,7
247213,31371,7
27783,9632,1
27783,28464,1
27783,4765,7
276657,3959,5
356726,17748,5
356726,24487,5
356726,21936,5
356726,26983,5
356726,13213,7
356726,3710,7
356726,1835,7
356726,24472,7
356726,20170,5
356726,22080,7
356726,32841,5
356726,1911,5
52744,8521,1
52744,18436,5
52744,1415,5
52744,2795,7
52744,20548,5
39813,18311,1
60241,20418,1
60241,23924,1
60241,3743,5
60241,30874,7
324213,27107,5
324213,22122,7
324213,36893,1
210910,16799,1
210910,29362,7
210910,26661,7
365611,22695,5
365611,30489,7
315694,25462,5
315694,14649,7
323878,23052,5
323878,14251,7
323878,26650,7
323878,25392,1
198259,5210,5
124523,9705,5
124523,10219,5
124523,20480,7
177447,9705,5
177447,10219,5
177447,20480,7
93499,35425,5
93499,26933,7
93499,17843,1
321550,12932,1
163051,35425,5
163051,26933,7
163051,17843,1
142004,9705,5
142004,10219,5
142004,20480,7
380318,23270,5
380318,22394,7
380318,3914,7
224658,23270,5
224658,9705,5
224658,22394,7
224658,10219,5
224658,3914,7
224658,20480,7
136597,31723,1
380486,31723,1
380486,28246,7
226827,31723,1
63424,31723,1
231552,28525,5
231552,2653,5
231552,18458,7
231552,11684,5
231552,31931,5
231552,28396,5
231552,22404,7
231552,34207,7
231552,12522,5
57188,31723,1
122303,31723,1
3618,31723,1
242240,31723,1
1151,7189,1
355301,31723,1
365175,9705,5
365175,10219,5
365175,20480,7
26372,6096,1
111084,9705,5
111084,10219,5
391787,23270,5
391787,22394,7
391787,3914,7
216295,9705,5
216295,10219,5
216295,20480,7
201607,10219,5
201607,20480,7
218676,9705,5
244590,9705,5
1667,7220,1
1667,35425,5
1667,26933,7
1667,17843,1
289655,7220,1
289655,35425,5
289655,26933,7
289655,17843,1
40494,10219,5
40494,20480,7
145872,9705,5
145872,16253,7
145872,10219,5
145872,20480,7
322358,12932,1
223423,21859,1
223423,19991,5
223423,11180,1
223423,25353,7
223423,2204,0
223423,250,5
223423,27569,7
223423,1663,7
196834,2378,5
196834,4181,7
196834,5256,1
45979,15539,5
45979,15288,5
45979,17461,7
45979,29945,7
45979,23260,7
45979,4725,7
45979,7568,7
45979,35783,1
333240,21902,7
333240,33340,5
333240,17945,1
333240,2089,5
164247,26307,1
164247,1989,7
68999,1834,5
68999,31359,5
68999,24472,7
314344,30423,1
314344,16517,7
299097,22947,7
299097,1247,5
299097,7516,5
299097,11502,5
299097,19971,5
299097,10455,5
299097,18239,5
269866,16577,5
269866,17397,1
269866,5706,1
269866,30440,7
269866,31984,1
269866,19778,1
146353,14879,5
146353,6106,2
146353,25490,7
146353,18016,1
131712,5172,5
131712,22953,5
131712,14147,7
131712,35129,1
346070,362,1
14720,16919,5
14720,34304,5
14720,4246,7
320017,25354,1
320017,28784,7
388193,9013,5
238450,30026,7
238450,21297,1
332648,10910,5
167556,22695,5
167556,30489,7
167556,10725,1
167556,26875,5
335309,21515,5
335309,28398,7
288703,34435,0
288703,7666,1
288703,7197,7
34552,2608,5
34552,21759,7
21582,36872,5
21582,11298,5
21582,26302,7
21582,36094,7
21582,27214,1
206366,27689,5
206366,18658,0
206366,717,7
9279,35617,5
9279,3919,7
18924,4413,5
18924,18828,1
140123,9749,1
140123,6032,7
140123,8143,7
70774,9582,1
140567,31610,5
140567,29013,5
140567,31078,7
140567,15394,7
140567,34457,1
135544,26255,5
341567,24575,5
341567,18339,7
341567,11796,1
172960,17397,1
172960,28845,0
172960,30440,7
172960,13971,1
172960,19778,1
228876,33207,5
228876,23706,5
228876,12160,1
228876,29583,0
228876,6216,7
73691,7016,1
72107,16253,7
72107,35576,1
340443,20397,1
340443,3363,7
193492,35729,5
193492,17809,5
193492,32041,5
193492,27049,5
193492,32844,7
193492,31049,7
193492,6683,5
193492,21757,5
193492,29779,5
193492,7716,5
193492,29555,7
193492,23654,7
193492,18098,7
193492,27921,5
193492,8246,1
245646,32872,1
245646,36261,7
104896,12569,5
104896,19933,7
104896,24124,5
104896,35865,5
338965,15224,5
338965,19523,7
338965,20573,5
329743,24518,1
317408,26885,1
317408,480,5
317408,30026,7
98071,395,5
98071,4008,5
98071,4173,1
268479,23052,5
268479,5986,1
268479,14251,7
268479,26650,7
118726,17017,0
118726,13191,5
118726,9835,5
118726,24970,5
118726,27785,5
118726,24472,7
118726,1718,5
148153,29442,7
148153,6218,7
46525,23091,1
46525,1896,7
297380,32354,3
297380,24450,7
136564,4285,1
40993,34838,7
40993,28241,7
291206,11504,7
43031,21515,5
43031,2574,5
43031,28398,7
360291,24967,1
249902,395,5
249902,22320,7
249902,10923,5
249902,8915,7
249902,1070,1
249902,32337,7
249902,33510,5
249902,1445,5
83578,6387,1
83578,24887,0
83578,20679,7
83578,859,1
233874,259,1
233874,1864,5
233874,14664,5
233874,7576,5
233874,36746,7
233874,22407,7
260376,35230,3
260376,31371,7
260376,11504,7
260376,13864,1
331818,31942,1
331818,18025,7
331818,25055,7
363075,28920,1
277267,4579,5
277267,18187,5
277267,1984,7
277267,16866,1
277267,35833,7
277267,21777,5
277267,35913,5
345899,23450,5
345899,14116,1
237604,404,5
276410,19262,3
276410,7675,3
276410,32620,7
276410,16253,7
276410,14753,1
276410,32349,5
276410,35251,5
18172,21938,1
41803,15224,5
41803,1411,5
41803,5143,7
41803,18474,3
41803,13645,1
41803,34838,7
41803,19523,7
41803,19325,5
177821,26082,5
177821,25987,5
177821,30484,1
177821,13759,7
177821,29362,7
177821,27051,7
177821,17436,1
149263,16253,7
149263,9339,1
149263,24472,7
149263,10714,5
149263,1116,5
149263,19455,5
149263,21293,5
149263,9429,5
149263,16086,7
149263,34913,7
149263,6243,7
149263,29868,7
149263,14919,7
65352,15690,1
65352,12706,2
65352,35677,7
65352,20969,5
65352,33092,5
372457,22703,5
372457,34168,5
372457,28216,1
257010,13405,5
257010,4246,7
257010,1430,1
37162,22259,1
324384,9118,5
324384,13370,5
324384,561,5
324384,35130,0
324384,24472,7
324384,8994,7
324384,5614,5
348243,28121,1
348243,18982,1
348243,4375,7
348243,432,7
348243,24755,7
183719,15224,5
183719,19523,7
183719,3534,1
306935,27714,1
10934,34929,5
10934,395,5
10934,30011,5
10934,8915,7
10934,34254,1
244532,12445,5
244532,1170,7
244532,8005,1
279108,21584,1
150333,33657,5
150333,21756,5
170521,30364,5
170521,28246,7
80560,24271,1
80560,9084,7
80560,5025,1
80560,26243,7
320702,18971,5
320702,2998,5
320702,34890,7
137931,8506,1
137931,3424,7
2801,18449,1
215460,27951,5
215460,7892,1
215460,17064,5
60740,13370,5
60740,561,5
60740,23590,7
60740,32100,5
60740,24472,7
60740,13460,5
60740,31839,1
36023,561,5
36023,24472,7
94630,8806,1
94630,14486,5
94630,21862,5
94630,19145,2
94630,34306,1
94630,22407,7
381515,22327,5
381515,16996,7
381515,16662,1
6232,3067,5
6232,24472,7
221042,18748,1
53348,27689,5
53348,717,7
53348,28091,1
34064,32281,0
34064,24185,5
34064,33314,1
34064,24621,7
34064,8477,7
34064,32317,5
34064,23393,7
34064,24903,5
164896,113,5
164896,30425,5
164896,8940,1
234182,15617,3
145779,237,1
145779,30026,7
145779,1186,0
115593,32922,7
238393,20418,1
238393,3743,5
238393,30874,7
163838,1625,1
362979,20556,1
362979,1083,7
362979,35757,7
362979,11359,5
190606,21368,7
190606,18807,5
198996,4454,5
198996,4078,7
198996,19611,7
273274,12604,5
273274,15342,7
273274,30704,7
273274,11769,5
273274,35344,1
277890,29482,5
277890,22128,1
277890,8897,7
374318,6745,1
226243,13786,5
226243,6880,1
226243,22434,7
385658,292,7
385658,3581,5
385658,17650,1
278906,16726,1
197327,31371,7
197327,11504,7
108835,14930,5
108835,24472,7
108835,18143,5
108835,9483,1
114036,13191,5
114036,9835,5
114036,24970,5
114036,24472,7
339695,24182,1
107863,7273,1
331966,33246,7
331966,5983,1
342029,395,5
250921,14336,1
95258,25057,1
95258,23280,7
95258,21078,7
183970,26933,7
260681,32162,1
183648,15165,1
166394,27892,5
59970,13370,5
59970,561,5
59970,286,5
59970,35657,5
59970,24472,7
59970,7060,7
59970,5614,5
59970,6101,1
120748,18591,1
39953,8132,5
39953,16253,7
39953,35673,1
150577,15972,1
150577,17636,1
357190,22764,1
357190,12766,7
173092,34428,1
328894,32620,7
328894,16253,7
300369,36411,1
300369,8451,7
300369,24935,7
233298,2914,5
233298,20023,1
233298,21731,5
208301,10176,5
200183,8902,7
200183,10231,7
200183,4560,7
200183,15156,5
200183,12078,1
391600,404,5
172972,15539,5
172972,15288,5
172972,17461,7
172972,23260,7
172972,4725,7
172972,7568,7
246899,127,5
246899,35687,7
246899,5428,1
366602,28267,5
366602,31046,5
366602,20036,5
366602,32620,7
366602,31340,7
366602,16253,7
366602,17248,1
366602,23196,1
144180,14117,1
37966,1451,5
37966,10225,5
37966,14271,5
37966,30697,7
308009,2825,5
308009,29430,1
308009,30234,7
193614,1486,1
193614,14962,5
193614,25471,5
193614,5334,1
193614,13734,7
193614,10551,7
193614,22407,7
389898,27186,7
349216,14533,5
349216,28747,1
320526,14879,5
320526,6106,2
320526,25490,7
320526,4795,4
235279,9595,5
235279,23052,5
235279,8959,5
235279,14251,7
235279,26650,7
235279,33611,1
189899,27676,7
80960,4549,1
80960,3044,5
80960,357,5
80960,6839,5
80960,22407,7
80960,9712,7
292615,2608,5
292615,21759,7
292615,1824,1
177978,26255,5
186878,21745,5
186878,19659,5
186878,11579,0
186878,20689,5
186878,16658,7
186878,16911,5
186878,22407,7
57323,32999,1
264838,35197,1
112762,18591,1
112762,29431,5
24349,10176,5
24349,13053,7
24349,31936,5
96266,23091,1
96266,1896,7
292657,4610,1
267959,32354,3
267959,35205,3
267959,24450,7
267959,8695,1
64836,20532,5
64836,51,5
64836,32751,1
382508,33200,5
382508,31371,7
382508,28732,5
382508,36522,5
382508,2696,7
382508,32712,1
232465,30364,5
232465,28246,7
232465,27998,4
298165,13819,5
298165,23507,7
298165,20410,5
39246,14144,1
161614,18648,1
161614,8461,5
161614,16658,7
133415,6085,5
133415,30704,7
133415,15170,1
55153,17748,5
55153,24487,5
55153,21936,5
55153,28419,5
55153,26983,5
55153,13213,7
55153,3710,7
55153,1835,7
55153,24472,7
55153,27859,0
55153,22080,7
55153,30481,5
24004,5389,1
24004,19393,1
24004,24472,7
372545,13513,1
372545,23613,7
372545,10520,0
372545,20722,5
372545,30666,5
75740,14883,5
75740,1190,1
83648,4579,5
83648,8832,7
83648,35833,7
83648,27583,5
88490,21642,5
88490,29163,1
120536,26821,5
120536,776,7
120536,10416,7
120536,36028,7
120536,2536,7
251314,30351,5
251314,13370,5
251314,22149,5
251314,6653,1
251314,2400,5
251314,27519,1
251314,24472,7
251314,30312,7
251314,21808,7
251314,7528,7
148213,14879,5
148213,6106,2
148213,25490,7
148213,4795,4
148213,21444,1
289329,5785,5
289329,7451,5
289329,3159,7
289329,13924,7
289329,12994,7
289329,4207,7
289329,36634,1
157832,404,5
157832,1962,5
97121,959,5
97121,9681,7
97121,18099,7
97121,24684,1
97121,12947,5
292375,32620,7
292375,16253,7
292375,23314,5
344082,16471,5
344082,17178,7
193603,2608,5
193603,21759,7
25520,10176,5
222436,27742,5
222436,27027,1
272763,33975,3
272763,23398,7
272763,11511,1
363729,32620,7
363729,16253,7
