drug_id,sp_id,activity_tag,publication_year,cluster_consistent
456106,26,1,-1,1
763036,26,1,-1,1
206442,26,1,-1,1
678190,26,1,-1,1
459162,26,1,-1,1
191025,26,1,-1,1
790857,26,1,-1,1
371705,26,1,-1,1
409566,26,1,-1,1
28148,26,1,-1,1
583696,26,1,-1,1
28909,26,1,-1,1
94084,26,1,-1,1
195215,26,1,-1,1
490033,26,1,-1,1
281650,26,1,-1,1
631963,26,1,-1,1
462339,26,1,-1,1
445936,26,1,-1,1
250420,26,1,-1,1
609291,26,1,-1,1
706339,26,1,-1,1
546810,26,1,-1,1
720839,26,1,-1,1
198363,26,1,-1,1
482931,26,1,-1,1
107668,26,1,-1,1
87324,26,1,2022,1
154997,26,1,-1,1
283815,26,1,-1,1
743298,26,1,-1,1
767214,26,1,-1,1
248890,26,1,2022,1
342143,26,1,-1,1
201975,26,1,-1,1
796618,26,1,-1,1
54903,26,1,-1,1
620252,26,1,-1,1
597902,26,1,-1,1
740234,26,1,-1,1
772398,1,1,1980,1
776934,26,1,-1,1
263768,26,1,-1,1
363428,26,1,-1,1
757388,26,1,-1,1
147340,26,1,-1,1
365460,19,1,1998,1
207008,26,1,-1,1
275330,26,1,-1,1
372486,19,1,1998,1
626085,26,1,-1,1
709552,26,1,-1,1
437021,26,1,-1,1
685918,26,1,-1,1
435553,19,1,1998,1
435553,26,1,2012,1
788488,26,1,-1,1
665353,26,1,-1,1
313890,26,1,-1,1
730660,26,1,-1,1
36627,26,1,-1,1
261822,26,1,-1,1
419644,26,1,-1,1
449554,26,1,-1,1
794332,26,1,-1,1
604679,26,1,2022,1
354330,26,1,-1,1
107612,26,1,-1,1
26904,26,1,-1,1
394374,26,1,-1,1
231133,26,1,-1,1
173689,26,1,-1,1
106451,26,1,-1,1
330339,26,1,-1,1
70146,26,1,-1,1
206183,26,1,-1,1
244279,26,1,-1,1
599416,26,1,-1,1
164958,26,1,-1,1
754404,26,1,-1,1
358386,26,1,-1,1
215617,26,1,-1,1
673344,26,1,-1,1
346649,26,1,2010,1
63240,26,1,-1,1
337242,26,1,-1,1
181509,26,1,-1,1
677101,26,1,-1,1
661779,26,1,-1,1
92278,26,1,-1,1
517656,26,1,-1,1
297850,3,1,1996,1
582136,26,1,-1,1
411883,26,1,-1,1
693303,26,1,-1,1
279510,26,1,-1,1
829247,26,1,-1,1
32336,26,1,-1,1
44088,26,1,-1,1
421033,26,1,-1,1
729312,26,1,-1,1
81655,26,1,-1,1
471022,26,1,-1,1
621853,26,1,-1,1
271201,26,1,-1,1
534300,26,1,2022,1
666299,26,1,-1,1
190803,26,1,-1,1
346157,26,1,-1,1
457490,26,1,-1,1
427539,26,1,-1,1
280015,26,1,-1,1
31420,26,1,-1,1
815553,26,1,-1,1
666177,26,1,-1,1
261331,26,1,-1,1
247260,26,1,-1,1
140463,26,1,-1,1
133620,26,1,-1,1
828441,26,1,-1,1
258575,26,1,-1,1
524468,26,1,-1,1
101331,26,1,-1,1
610714,26,1,-1,1
824329,26,1,-1,1
678959,26,1,-1,1
237815,26,1,-1,1
454033,26,1,-1,1
338521,26,1,-1,1
44363,26,1,-1,1
359970,26,1,-1,1
633110,26,1,-1,1
468182,26,1,-1,1
138450,26,1,-1,1
265702,26,1,-1,1
143538,26,1,-1,1
703331,26,1,-1,1
229856,26,1,-1,1
229856,10,3,-1,1
202965,26,1,-1,1
392493,26,1,-1,1
278020,26,1,-1,1
665480,26,1,-1,1
356597,26,1,-1,1
181690,26,1,-1,1
504309,26,1,-1,1
446125,26,1,-1,1
467464,26,1,-1,1
467464,10,1,-1,1
535506,26,1,-1,1
48556,26,1,-1,1
756707,26,1,-1,1
236758,26,1,-1,1
794793,26,1,-1,1
11956,26,1,-1,1
314563,26,1,-1,1
174170,26,1,-1,1
703335,26,1,-1,1
408003,26,1,-1,1
309455,26,1,-1,1
242419,26,1,-1,1
648894,26,1,-1,1
700297,26,1,-1,1
446598,26,1,-1,1
752092,26,1,-1,1
589862,26,1,-1,1
144361,26,1,-1,1
397689,26,1,-1,1
21188,26,1,-1,1
163692,26,1,-1,1
6477,26,1,-1,1
572409,26,1,-1,1
225462,26,1,-1,1
609191,26,1,-1,1
265789,26,1,-1,1
57233,26,1,-1,1
60501,26,1,-1,1
254679,26,1,-1,1
324404,26,1,-1,1
824446,26,1,-1,1
415764,26,1,-1,1
701885,26,1,-1,1
291425,26,1,-1,1
291425,10,1,-1,1
499813,26,1,-1,1
104434,26,1,-1,1
294809,26,1,-1,1
383618,26,1,-1,1
705195,26,1,-1,1
426474,26,1,-1,1
658344,26,1,-1,1
529665,26,1,-1,1
513038,26,1,-1,1
661036,26,1,-1,1
264265,26,1,-1,1
358866,26,1,-1,1
706730,26,1,-1,1
328776,26,1,-1,1
642942,26,1,-1,1
466577,26,1,-1,1
464182,26,1,-1,1
353956,26,1,-1,1
353956,10,1,-1,1
340692,26,1,-1,1
475148,26,1,-1,1
780796,26,1,-1,1
677662,26,1,1998,1
580957,26,1,-1,1
222350,26,1,-1,1
74864,26,1,-1,1
120804,26,1,-1,1
130213,26,1,-1,1
403314,26,1,-1,1
164888,26,1,-1,1
684002,10,1,-1,1
572121,26,1,-1,1
675659,26,1,2022,1
110113,26,1,-1,1
522258,26,1,-1,1
45119,26,1,-1,1
194868,26,1,-1,1
188322,26,1,-1,1
589743,26,1,-1,1
6425,26,1,-1,1
761970,26,1,-1,1
603974,26,1,-1,1
310545,26,1,-1,1
240732,26,1,-1,1
644202,26,1,-1,1
160902,26,1,-1,1
359839,26,1,-1,1
182710,26,1,-1,1
220513,25,1,-1,1
220513,1,1,-1,1
220513,13,1,-1,1
220513,5,1,-1,1
314961,26,1,-1,1
314961,10,1,-1,1
525569,10,1,-1,1
685185,26,1,-1,1
500040,26,1,-1,1
195508,26,1,-1,1
423702,26,1,-1,1
818700,26,1,-1,1
602263,26,1,-1,1
790142,26,1,-1,1
790142,10,1,-1,1
305954,26,1,-1,1
371763,26,1,-1,1
195691,26,1,-1,1
502957,26,1,-1,1
203052,26,1,-1,1
737755,26,1,-1,1
661915,26,1,-1,1
688590,26,1,-1,1
156963,26,1,-1,1
728003,26,1,-1,1
228966,26,1,-1,1
682834,26,1,-1,1
486741,26,1,-1,1
249505,26,1,-1,1
336352,26,1,-1,1
612986,26,1,-1,1
667393,26,1,-1,1
702514,26,1,-1,1
51080,26,1,-1,1
281991,26,1,-1,1
346333,26,1,-1,1
158396,26,1,-1,1
16523,26,1,-1,1
551170,26,1,-1,1
751166,26,1,-1,1
310217,26,1,-1,1
775422,26,1,-1,1
238542,26,1,-1,1
52568,26,1,-1,1
384510,26,1,-1,1
347593,26,1,-1,1
97758,26,1,-1,1
721183,26,1,-1,1
641162,26,1,-1,1
200951,26,1,-1,1
681850,26,1,-1,1
67566,26,1,-1,1
418282,26,1,-1,1
122892,26,1,-1,1
217404,26,1,-1,1
124208,26,1,-1,1
223709,26,1,-1,1
635863,26,1,-1,1
192159,26,1,-1,1
139827,26,1,-1,1
586955,26,1,-1,1
746851,26,1,-1,1
310141,26,1,-1,1
168904,26,1,-1,1
228763,26,1,-1,1
389719,26,1,-1,1
591877,26,1,-1,1
424089,26,1,-1,1
717445,26,1,-1,1
560205,26,1,2022,1
756954,26,1,-1,1
623504,26,1,-1,1
294513,26,1,-1,1
519164,26,1,-1,1
170828,26,1,-1,1
781283,26,1,-1,1
266147,26,1,-1,1
345784,26,1,-1,1
398553,26,1,-1,1
414837,26,1,-1,1
532296,26,1,-1,1
30212,26,1,-1,1
676540,26,1,-1,1
704887,26,1,-1,1
61696,26,1,-1,1
365911,26,1,-1,1
14240,26,1,-1,1
87265,26,1,-1,1
154651,26,1,-1,1
319548,26,1,-1,1
475978,25,1,-1,1
475978,1,1,-1,1
475978,13,1,-1,1
475978,26,1,-1,1
475978,5,1,-1,1
148563,26,1,-1,1
277310,26,1,2010,1
653168,26,1,-1,1
508586,26,1,-1,1
270059,1,1,2000,1
270059,5,1,2000,1
272389,26,1,-1,1
295349,26,1,-1,1
503952,26,1,-1,1
236900,26,1,-1,1
378820,26,1,-1,1
416863,26,1,-1,1
166424,26,1,-1,1
116226,26,1,-1,1
228886,26,1,-1,1
597011,26,1,-1,1
383053,26,1,-1,1
795243,26,1,-1,1
698637,26,1,-1,1
761515,26,1,-1,1
810040,26,1,-1,1
617920,26,1,-1,1
353074,26,1,-1,1
157766,26,1,-1,1
195532,26,1,-1,1
507485,26,1,-1,1
464685,26,1,-1,1
538530,26,1,-1,1
380997,26,1,-1,1
104447,26,1,-1,1
300516,26,1,-1,1
250108,26,1,-1,1
250108,10,1,-1,1
793255,10,1,-1,1
39140,26,1,-1,1
749491,26,1,-1,1
694354,26,1,-1,1
664394,26,1,-1,1
82544,26,1,-1,1
504943,26,1,-1,1
287373,26,1,-1,1
648590,26,1,-1,1
305333,26,1,-1,1
121662,26,1,-1,1
740057,26,1,-1,1
272736,26,1,-1,1
64006,26,1,-1,1
584429,26,1,-1,1
565709,26,1,-1,1
612567,26,1,-1,1
69770,26,1,-1,1
161158,26,1,-1,1
141450,26,1,-1,1
442425,26,1,-1,1
772360,26,1,-1,1
149269,26,1,-1,1
42975,26,1,-1,1
703524,26,1,2022,1
137019,26,1,-1,1
799476,26,1,-1,1
262130,26,1,-1,1
515471,26,1,-1,1
449762,26,1,-1,1
365157,26,1,-1,1
415647,26,1,-1,1
693139,26,1,-1,1
110243,25,1,-1,1
110243,1,1,-1,1
110243,13,1,-1,1
110243,26,1,-1,1
110243,5,1,-1,1
699113,26,1,2022,1
470516,26,1,-1,1
670060,26,1,-1,1
287056,26,1,-1,1
648512,26,1,-1,1
545754,26,1,-1,1
363471,26,1,-1,1
172430,26,1,-1,1
714017,26,1,-1,1
121367,10,1,-1,1
83190,26,1,-1,1
61432,26,1,-1,1
615231,26,1,-1,1
628148,26,1,-1,1
354953,26,1,-1,1
644175,26,1,-1,1
295529,26,1,-1,1
306879,26,1,-1,1
116153,25,1,-1,1
116153,1,1,-1,1
116153,13,1,-1,1
116153,26,1,-1,1
116153,5,1,-1,1
304969,26,1,-1,1
747053,26,1,-1,1
828411,26,1,-1,1
413111,26,1,-1,1
338551,26,1,-1,1
15193,25,1,-1,1
15193,1,1,-1,1
15193,13,1,-1,1
15193,26,1,-1,1
15193,5,1,-1,1
824105,26,1,-1,1
583751,26,1,-1,1
733039,26,1,-1,1
747379,26,1,-1,1
103943,26,1,-1,1
10726,26,1,-1,1
25878,26,1,-1,1
217239,26,1,-1,1
160183,25,1,-1,1
160183,1,1,-1,1
160183,13,1,-1,1
160183,26,1,-1,1
160183,5,1,-1,1
177231,25,1,2013,1
177231,1,1,2013,1
177231,26,1,-1,1
177231,5,1,2013,1
678562,26,1,-1,1
631835,26,1,-1,1
631835,10,1,-1,1
172656,26,1,-1,1
72170,26,1,-1,1
822813,26,1,-1,1
325218,26,1,-1,1
148447,26,1,-1,1
182304,26,1,-1,1
290118,26,1,-1,1
102067,26,1,-1,1
227279,26,1,-1,1
649680,26,1,-1,1
248585,26,1,-1,1
611444,26,1,-1,1
56999,26,1,-1,1
115775,26,1,-1,1
181027,26,1,-1,1
738120,26,1,-1,1
527634,25,1,-1,1
527634,1,1,-1,1
527634,13,1,-1,1
527634,26,1,-1,1
527634,5,1,-1,1
324872,26,1,-1,1
741552,26,1,-1,1
475684,26,1,-1,1
449923,26,1,-1,1
484488,26,1,-1,1
161035,26,1,-1,1
706309,26,1,-1,1
105693,26,1,-1,1
105693,10,1,-1,1
569350,26,1,-1,1
195445,26,1,-1,1
437031,26,1,-1,1
266006,26,1,-1,1
250782,26,1,-1,1
250366,26,1,-1,1
662535,26,1,-1,1
343674,26,1,-1,1
532818,26,1,-1,1
481531,26,1,-1,1
770936,26,1,-1,1
662742,26,1,-1,1
326188,26,1,-1,1
573870,26,1,-1,1
418386,26,1,-1,1
146321,26,1,-1,1
445766,26,1,-1,1
216150,26,1,-1,1
79826,26,1,-1,1
357230,26,1,-1,1
357230,10,3,-1,1
277336,26,1,-1,1
644578,26,1,-1,1
56135,26,1,-1,1
173288,26,1,-1,1
133671,26,1,-1,1
239114,26,1,-1,1
173794,26,1,-1,1
384379,26,1,-1,1
700257,26,1,-1,1
619227,26,1,-1,1
347031,26,1,-1,1
282421,26,1,-1,1
360705,26,1,-1,1
449928,26,1,-1,1
174940,26,1,-1,1
90913,26,1,-1,1
352304,26,1,-1,1
724234,26,1,-1,1
136823,26,1,-1,1
676575,26,1,-1,1
557839,26,1,-1,1
443226,26,1,-1,1
61587,26,1,-1,1
800922,26,1,2022,1
40937,19,1,1998,1
118378,26,1,-1,1
672117,26,1,-1,1
725551,26,1,-1,1
666197,19,1,1998,1
358725,26,1,-1,1
805088,26,1,-1,1
807111,26,1,-1,1
3012,26,1,-1,1
371727,26,1,-1,1
342827,26,1,-1,1
282919,26,1,-1,1
673980,26,1,-1,1
453830,26,1,-1,1
453830,10,1,-1,1
262498,26,1,-1,1
332411,26,1,-1,1
420199,26,1,-1,1
764667,26,1,-1,1
700777,26,1,-1,1
401649,26,1,-1,1
361170,26,1,-1,1
63930,26,1,-1,1
63930,10,1,-1,1
314686,26,1,-1,1
521929,26,1,-1,1
105198,26,1,-1,1
749505,26,1,-1,1
362176,26,1,-1,1
39190,26,1,-1,1
61277,26,1,-1,1
502739,25,1,-1,1
502739,1,1,-1,1
502739,13,1,-1,1
502739,26,1,-1,1
502739,5,1,-1,1
520122,26,1,-1,1
221471,26,1,-1,1
16681,26,1,-1,1
826945,26,1,-1,1
351079,26,1,1998,1
277318,26,1,-1,1
26945,26,1,-1,1
415363,26,1,-1,1
304044,26,1,-1,1
539784,26,1,-1,1
63637,26,1,-1,1
411066,26,1,-1,1
558899,26,1,-1,1
662223,26,1,-1,1
739060,26,1,-1,1
66994,26,1,-1,1
423122,26,1,-1,1
265910,26,1,-1,1
812345,26,1,-1,1
7102,26,1,-1,1
808482,26,1,-1,1
355448,26,1,-1,1
105113,26,1,-1,1
522347,26,1,-1,1
522347,10,1,-1,1
802245,26,1,-1,1
757050,26,1,-1,1
497843,26,1,-1,1
696247,26,1,-1,1
277869,26,1,-1,1
102550,26,1,-1,1
404280,26,1,-1,1
622825,26,1,-1,1
813569,26,1,-1,1
149609,26,1,-1,1
346696,26,1,-1,1
155265,26,1,-1,1
799918,26,1,-1,1
84040,26,1,-1,1
214307,26,1,-1,1
304013,26,1,-1,1
784018,26,1,-1,1
346465,26,1,-1,1
190949,26,1,-1,1
45261,26,1,-1,1
640241,26,1,-1,1
263023,26,1,-1,1
704209,26,1,-1,1
518167,26,1,-1,1
783112,26,1,-1,1
168630,26,1,-1,1
202844,26,1,-1,1
804557,26,1,-1,1
790619,26,1,-1,1
41796,26,1,-1,1
205934,26,1,-1,1
137832,26,1,-1,1
264900,26,1,-1,1
614051,26,1,-1,1
43077,26,1,-1,1
216036,26,1,-1,1
455064,26,1,-1,1
731587,26,1,-1,1
209812,26,1,-1,1
54154,26,1,-1,1
201277,26,1,-1,1
751392,26,1,-1,1
482950,26,1,-1,1
97747,26,1,-1,1
447279,26,1,-1,1
82617,26,1,-1,1
145172,26,1,-1,1
430607,26,1,-1,1
536402,26,1,-1,1
257263,26,1,-1,1
278457,26,1,-1,1
84226,26,1,-1,1
473224,26,1,-1,1
373386,26,1,-1,1
273084,26,1,-1,1
584823,26,1,-1,1
820671,25,1,-1,1
820671,1,1,-1,1
820671,13,1,-1,1
820671,5,1,-1,1
348260,10,1,-1,1
132612,26,1,-1,1
480404,26,1,-1,1
437251,26,1,-1,1
688872,26,1,-1,1
119165,26,1,-1,1
189,26,1,-1,1
430853,26,1,-1,1
439324,26,1,-1,1
804384,26,1,-1,1
91046,26,1,-1,1
480962,26,1,-1,1
794158,26,1,-1,1
813980,26,1,-1,1
317893,26,1,-1,1
642098,26,1,-1,1
727934,26,1,-1,1
373139,26,1,-1,1
827650,26,1,-1,1
212769,26,1,-1,1
199701,26,1,-1,1
181456,26,1,-1,1
577498,26,1,-1,1
710823,26,1,-1,1
481296,26,1,-1,1
624341,26,1,-1,1
326476,26,1,-1,1
255023,26,1,-1,1
241204,26,1,-1,1
15885,26,1,-1,1
276259,26,1,-1,1
465269,26,1,-1,1
165700,26,1,-1,1
651917,26,1,-1,1
425588,26,1,-1,1
32013,26,1,-1,1
700165,26,1,-1,1
531479,25,1,-1,1
531479,1,1,-1,1
531479,13,1,-1,1
531479,26,1,-1,1
531479,5,1,-1,1
130854,26,1,-1,1
686773,26,1,-1,1
50704,26,1,-1,1
586165,26,1,-1,1
791080,26,1,-1,1
123299,26,1,-1,1
617825,26,1,-1,1
140214,26,1,-1,1
519299,26,1,-1,1
13825,26,1,-1,1
54234,26,1,-1,1
595333,26,1,-1,1
173690,26,1,-1,1
336641,26,1,-1,1
690154,26,1,2022,1
339942,26,1,-1,1
141177,26,1,-1,1
497158,26,1,-1,1
7287,26,1,-1,1
412829,26,1,-1,1
374335,26,1,-1,1
208200,26,1,-1,1
106948,26,1,-1,1
106948,10,1,-1,1
488073,19,1,2007,1
488073,23,1,2007,1
488073,26,1,-1,1
446407,26,1,-1,1
725949,26,1,-1,1
339132,26,1,-1,1
445161,26,1,-1,1
639357,26,1,-1,1
409697,26,1,-1,1
317078,26,1,-1,1
18321,26,1,-1,1
783474,26,1,-1,1
756547,26,1,-1,1
629504,26,1,-1,1
323468,26,1,-1,1
611253,26,1,-1,1
370441,26,1,-1,1
52295,26,1,-1,1
52274,26,1,-1,1
106274,26,1,-1,1
708164,26,1,-1,1
708164,10,2,-1,1
667670,26,1,-1,1
591288,26,1,-1,1
52862,26,1,-1,1
557712,26,1,-1,1
28440,26,1,-1,1
311954,26,1,-1,1
185279,26,1,-1,1
153367,26,1,-1,1
346378,26,1,-1,1
441976,26,1,-1,1
111643,26,1,-1,1
517587,26,1,-1,1
403751,26,1,-1,1
403751,10,1,-1,1
497379,26,1,-1,1
40993,26,1,2007,1
377503,26,1,-1,1
556926,26,1,-1,1
28198,26,1,-1,1
757700,26,1,-1,1
431810,26,1,-1,1
460114,26,1,-1,1
460114,10,1,-1,1
718505,26,1,-1,1
628081,26,1,-1,1
539450,26,1,-1,1
539450,10,2,-1,1
760557,26,1,-1,1
104038,26,1,-1,1
490970,18,2,2014,1
762713,26,1,-1,1
51746,26,1,-1,1
706758,26,1,-1,1
63406,26,1,-1,1
685458,26,1,-1,1
685458,10,1,-1,1
580795,26,1,-1,1
652164,26,1,-1,1
26612,26,1,-1,1
395034,26,1,-1,1
539494,26,1,-1,1
548478,26,1,-1,1
80874,26,1,-1,1
348668,26,1,-1,1
435799,26,1,-1,1
759295,26,1,-1,1
384614,26,1,-1,1
763924,26,1,-1,1
187785,26,1,-1,1
724354,26,1,-1,1
127540,26,1,-1,1
325502,1,1,1980,1
607134,26,1,2022,1
447765,26,1,-1,1
188971,26,1,-1,1
327282,26,1,-1,1
625007,26,1,-1,1
599702,26,1,-1,1
599702,10,1,-1,1
607374,26,1,-1,1
152433,26,1,-1,1
151279,26,1,-1,1
717816,26,1,-1,1
67108,26,1,-1,1
698571,26,1,-1,1
816956,26,1,-1,1
280402,26,1,-1,1
494254,26,1,-1,1
705025,26,1,-1,1
123832,26,1,-1,1
721202,26,1,-1,1
455503,26,1,-1,1
592179,26,1,-1,1
632978,26,1,-1,1
336018,26,1,-1,1
212304,26,1,-1,1
193147,26,1,-1,1
717389,26,1,-1,1
655677,26,1,-1,1
655677,10,3,-1,1
753189,26,1,-1,1
198390,26,1,-1,1
52483,26,1,-1,1
501766,26,1,-1,1
42403,10,1,-1,1
223133,26,1,-1,1
770042,26,1,-1,1
743616,26,1,-1,1
514760,26,1,-1,1
220368,26,1,-1,1
59005,26,1,-1,1
347484,26,1,-1,1
582712,26,1,-1,1
187360,26,1,-1,1
66664,26,1,-1,1
28872,26,1,2022,1
431603,26,1,-1,1
163430,26,1,-1,1
520268,26,1,2022,1
281085,26,1,-1,1
1658,26,1,-1,1
684007,26,1,-1,1
721546,26,1,-1,1
268713,26,1,-1,1
153272,26,1,2022,1
315792,26,1,-1,1
624805,26,1,-1,1
624805,10,1,-1,1
246745,26,1,1995,1
486278,26,1,-1,1
211338,26,1,-1,1
513765,26,1,-1,1
143667,26,1,-1,1
166874,26,1,-1,1
739952,26,1,-1,1
397166,26,1,-1,1
230969,26,1,-1,1
672347,26,1,-1,1
264433,26,1,-1,1
709126,26,1,-1,1
677477,26,1,-1,1
209832,26,1,-1,1
342422,26,1,-1,1
381512,26,1,-1,1
381512,10,1,-1,1
39327,26,1,-1,1
435891,26,1,-1,1
766882,26,1,-1,1
112434,26,1,-1,1
437646,26,1,-1,1
95935,26,1,-1,1
1818,26,1,-1,1
726096,26,1,-1,1
196351,26,1,-1,1
475586,26,1,-1,1
208916,26,1,-1,1
698505,26,1,-1,1
466248,26,1,-1,1
296572,26,1,-1,1
49083,10,1,-1,1
174808,26,1,-1,1
810373,26,1,-1,1
317197,26,1,-1,1
314789,26,1,1998,1
778320,26,1,-1,1
713843,26,1,-1,1
483499,26,1,-1,1
549438,26,1,-1,1
157961,26,1,-1,1
157961,10,1,-1,1
568,26,1,-1,1
692557,26,1,-1,1
692557,10,1,-1,1
40141,26,1,-1,1
714030,26,1,-1,1
353669,26,1,-1,1
641846,26,1,-1,1
553930,26,1,-1,1
824755,26,1,-1,1
574043,26,1,-1,1
422389,26,1,-1,1
420981,26,1,-1,1
649609,26,1,-1,1
176568,26,1,-1,1
601055,26,1,-1,1
417207,26,1,-1,1
376756,26,1,-1,1
817278,26,1,-1,1
515006,19,1,1998,1
617514,26,1,-1,1
618878,26,1,-1,1
660919,26,1,-1,1
708269,26,1,-1,1
600483,26,1,-1,1
163504,26,1,-1,1
340982,26,1,-1,1
752148,26,1,-1,1
752148,10,1,-1,1
630509,26,1,-1,1
126974,26,1,-1,1
47666,26,1,-1,1
350272,26,1,-1,1
90076,26,1,-1,1
118313,26,1,-1,1
87550,26,1,-1,1
59323,26,1,-1,1
232951,26,1,-1,1
622558,26,1,-1,1
259976,26,1,-1,1
625843,26,1,-1,1
22409,25,1,-1,1
22409,1,1,-1,1
22409,13,1,-1,1
22409,26,1,-1,1
22409,5,1,-1,1
670495,26,1,-1,1
132511,3,1,1996,1
360404,26,1,-1,1
278600,26,1,-1,1
715472,26,1,-1,1
371442,26,1,-1,1
515543,26,1,-1,1
674563,26,1,-1,1
596390,26,1,-1,1
449064,26,1,-1,1
162880,26,1,-1,1
536994,26,1,-1,1
57595,26,1,-1,1
125880,26,1,-1,1
84016,19,1,1998,1
84016,18,1,2010,1
84016,26,1,2010,1
238081,26,1,-1,1
30816,26,1,-1,1
166410,26,1,2022,1
55797,26,1,-1,1
156366,26,1,-1,1
591934,26,1,-1,1
740719,26,1,-1,1
195597,26,1,-1,1
309235,26,1,-1,1
576485,26,1,-1,1
103436,26,1,-1,1
704196,26,1,-1,1
639935,26,1,-1,1
60317,26,1,-1,1
280619,26,1,-1,1
163676,26,1,-1,1
163676,10,1,-1,1
612857,26,1,-1,1
778276,26,1,-1,1
395659,26,1,-1,1
288607,26,1,-1,1
545842,10,1,-1,1
193873,26,1,-1,1
286399,26,1,-1,1
822810,26,1,-1,1
47302,26,1,-1,1
288155,26,1,-1,1
186592,26,1,-1,1
517678,26,1,-1,1
256961,26,1,-1,1
604016,26,1,-1,1
41538,26,1,-1,1
21543,26,1,-1,1
220498,26,1,-1,1
299982,26,1,-1,1
409097,26,1,-1,1
783740,26,1,-1,1
527615,26,1,-1,1
107660,26,1,-1,1
791319,26,1,-1,1
209868,26,1,-1,1
708299,26,1,-1,1
205585,26,1,-1,1
652983,26,1,-1,1
508591,23,1,2013,1
508591,26,1,-1,1
19520,26,1,-1,1
496630,26,1,-1,1
40755,26,1,-1,1
146775,26,1,-1,1
672817,26,1,-1,1
269889,26,1,-1,1
740704,26,1,-1,1
729042,26,1,-1,1
449120,26,1,-1,1
746698,26,1,-1,1
54338,26,1,-1,1
787544,26,1,-1,1
387862,26,1,-1,1
617166,26,1,-1,1
686355,25,1,-1,1
686355,1,1,2022,1
686355,13,1,1993,1
686355,0,1,2007,1
686355,26,1,-1,1
686355,5,1,2010,1
587427,26,1,-1,1
210312,26,1,-1,1
68581,26,1,-1,1
97290,26,1,-1,1
18926,26,1,-1,1
469899,26,1,-1,1
513716,26,1,-1,1
384347,26,1,2022,1
143335,26,1,-1,1
820183,26,1,-1,1
299491,26,1,-1,1
704346,26,1,-1,1
613300,26,1,-1,1
240931,26,1,-1,1
663148,26,1,-1,1
315126,26,1,-1,1
476945,26,1,-1,1
666555,26,1,-1,1
601745,26,1,-1,1
414495,26,1,-1,1
379176,26,1,-1,1
677100,26,1,-1,1
188635,26,1,-1,1
298874,26,1,-1,1
428432,26,1,-1,1
798312,26,1,2022,1
307643,26,1,-1,1
283451,26,1,-1,1
651802,26,1,-1,1
157625,26,1,-1,1
98636,26,1,-1,1
561547,26,1,-1,1
40957,26,1,-1,1
803477,26,1,-1,1
745277,26,1,-1,1
177201,26,1,-1,1
106060,26,1,-1,1
36426,26,1,-1,1
255882,26,1,-1,1
829814,26,1,-1,1
176836,26,1,-1,1
155638,26,1,-1,1
767909,26,1,-1,1
51384,26,1,-1,1
294261,26,1,-1,1
128173,26,1,-1,1
482380,26,1,-1,1
118089,26,1,-1,1
363108,26,1,-1,1
513609,26,1,-1,1
548577,26,1,-1,1
36436,26,1,-1,1
770181,26,1,-1,1
141432,26,1,-1,1
405264,26,1,-1,1
829575,26,1,-1,1
21772,26,1,-1,1
555186,25,1,2007,1
734819,26,1,-1,1
583924,26,1,-1,1
785556,26,1,-1,1
292594,26,1,-1,1
105703,26,1,-1,1
43037,26,1,-1,1
727939,26,1,-1,1
404988,26,1,-1,1
757860,26,1,-1,1
704680,26,1,-1,1
513117,26,1,-1,1
594823,26,1,-1,1
26848,26,1,-1,1
460612,26,1,-1,1
392574,26,1,-1,1
328543,26,1,-1,1
513929,26,1,-1,1
601023,26,1,-1,1
674091,26,1,-1,1
407865,26,1,-1,1
253194,26,1,-1,1
345991,26,1,-1,1
446043,26,1,-1,1
374069,1,3,2012,1
374069,19,1,1998,1
8831,26,1,-1,1
632232,26,1,-1,1
502130,26,1,-1,1
527165,26,1,-1,1
266889,26,1,-1,1
718157,26,1,-1,1
113004,26,1,-1,1
500711,26,1,-1,1
762669,26,1,-1,1
179013,26,1,-1,1
36356,26,1,-1,1
369652,26,1,-1,1
656440,26,1,-1,1
223739,26,1,-1,1
148008,26,1,-1,1
352968,26,1,-1,1
520834,26,1,-1,1
389858,26,1,-1,1
577315,26,1,-1,1
112040,26,1,-1,1
112040,10,1,-1,1
212143,26,1,-1,1
707815,26,1,-1,1
590435,19,1,-1,1
590435,26,1,-1,1
582613,26,1,-1,1
579257,26,1,-1,1
764756,26,1,-1,1
164498,26,1,-1,1
124231,26,1,-1,1
424348,26,1,-1,1
729069,26,1,-1,1
248667,26,1,-1,1
745659,26,1,-1,1
282834,26,1,-1,1
646720,26,1,-1,1
720892,26,1,-1,1
427614,26,1,-1,1
762902,26,1,-1,1
264956,26,1,-1,1
730377,26,1,-1,1
620710,26,1,-1,1
156630,26,1,-1,1
814856,26,1,-1,1
378968,26,1,-1,1
278420,10,1,-1,1
808322,26,1,-1,1
254342,26,1,-1,1
181262,26,1,-1,1
230798,26,1,-1,1
257231,26,1,-1,1
487099,26,1,1998,1
830576,26,1,-1,1
773147,26,1,-1,1
33242,26,1,-1,1
338412,26,1,-1,1
338412,10,3,-1,1
122454,26,1,-1,1
667163,26,1,-1,1
667163,10,1,-1,1
159067,26,1,-1,1
413391,26,1,-1,1
11307,26,1,-1,1
551876,26,1,-1,1
97765,26,1,-1,1
68198,26,1,-1,1
547304,26,1,-1,1
344538,26,1,-1,1
