drug_id,especie,semilla,target_id,n_semilla,score,rank,frank,rG,rSS,clase,n_targets,archivo,grupo
436599,cele,no informativa,Q9XUB2,3,0.0,13771.0,0.5021330902461258,185311.5,13771.0,indirecta,27425.0,cele_pseudohuerfanas,3
437998,cele,informativa,Q9GYI0,9,0.0001699389852982,50.0,0.0018231540565177,457.5,50.0,indirecta,27425.0,cele_pseudohuerfanas,2
447742,cele,no informativa,P42573,9,0.0,14021.0,0.5112488605287147,186668.5,14021.0,indirecta,27425.0,cele_pseudohuerfanas,0
450804,cele,no informativa,Q9XUB2,6,0.0,14034.0,0.5117228805834093,186405.0,14034.0,indirecta,27425.0,cele_pseudohuerfanas,2
742627,cele,no informativa,Q9XUB2,4,0.0,13882.0,0.5061804922515952,187586.5,13882.0,indirecta,27425.0,cele_pseudohuerfanas,2
960377,cele,no informativa,Q9XUB2,8,0.0,13893.5,0.5065998176845944,187280.5,13893.5,indirecta,27425.0,cele_pseudohuerfanas,3
963187,cele,informativa,Q9N384,1366,0.0138748181628444,43.5,0.0015861440291704,3169.0,43.5,indirecta,27425.0,cele_pseudohuerfanas,3
1017270,cele,no informativa,Q9XUB2,4,0.0,14200.0,0.5177757520510483,186629.0,14200.0,indirecta,27425.0,cele_pseudohuerfanas,3
1018712,cele,no informativa,G5EF15,2,0.0,13952.0,0.5087329079307201,184966.0,13952.0,indirecta,27425.0,cele_pseudohuerfanas,2
1019650,cele,no informativa,Q9XUB2,10,0.0,13840.0,0.5046490428441204,186202.0,13840.0,indirecta,27425.0,cele_pseudohuerfanas,2
1021304,cele,no informativa,G5EF15,2,0.0,13934.5,0.5080948040109389,184708.5,13934.5,indirecta,27425.0,cele_pseudohuerfanas,3
1023526,cele,no informativa,G5EF15,4,0.0,14024.5,0.5113764813126709,186102.0,14024.5,indirecta,27425.0,cele_pseudohuerfanas,3
1025302,cele,no informativa,G5EF15,4,0.0,13818.5,0.5038650865998177,186583.5,13818.5,indirecta,27425.0,cele_pseudohuerfanas,2
1025601,cele,no informativa,Q9XUB2,7,0.0,14052.0,0.5123792160437557,187337.0,14052.0,indirecta,27425.0,cele_pseudohuerfanas,2
1025645,cele,no informativa,Q9XUB2,2,0.0,13758.5,0.5016773017319963,184972.0,13758.5,indirecta,27425.0,cele_pseudohuerfanas,2
1026332,cele,no informativa,Q9XUB2,2,0.0,13975.5,0.5095897903372835,185326.5,13975.5,indirecta,27425.0,cele_pseudohuerfanas,2
1032188,cele,no informativa,G5EF15,4,0.0,13993.0,0.5102278942570647,185582.5,13993.0,indirecta,27425.0,cele_pseudohuerfanas,2
1282450,cele,informativa,Q9N5Z3,1262,0.0006976598896783,589.5,0.0214949863263445,14152.5,589.5,indirecta,27425.0,cele_pseudohuerfanas,2
1292507,cele,no informativa,G5EF15,2,0.0,13714.5,0.5000729261622607,184314.5,13714.5,indirecta,27425.0,cele_pseudohuerfanas,3
1473968,cele,no informativa,Q10905,2,0.0,13770.5,0.5021148587055606,185264.5,13770.5,indirecta,27425.0,cele_pseudohuerfanas,0
1501753,cele,no informativa,Q9XUB2,2,0.0,13818.5,0.5038650865998177,185614.0,13818.5,indirecta,27425.0,cele_pseudohuerfanas,3
2195369,cele,no informativa,Q9XUB2,13,0.0,13913.5,0.5073290793072015,186694.0,13913.5,indirecta,27425.0,cele_pseudohuerfanas,2
2273128,cele,no informativa,P52011,3,0.0,13727.0,0.5005287146763902,184473.0,13727.0,indirecta,27425.0,cele_pseudohuerfanas,2
2374632,cele,no informativa,P34712,3,0.0,13726.5,0.500510483135825,184532.5,13726.5,indirecta,27425.0,cele_pseudohuerfanas,2
2374883,cele,no informativa,Q17427,7,0.0,13715.5,0.5001093892433911,184401.5,13715.5,indirecta,27425.0,cele_pseudohuerfanas,2
2378148,cele,no informativa,Q9GZC8,15,0.0,13946.0,0.508514129443938,187894.5,13946.0,indirecta,27425.0,cele_pseudohuerfanas,3
2386902,cele,no informativa,P34413,2,0.0,13721.0,0.5003099361896081,184394.5,13721.0,indirecta,27425.0,cele_pseudohuerfanas,2
2391524,cele,no informativa,Q9XWJ1,24,0.0,13851.0,0.5050501367365542,187241.0,13851.0,indirecta,27425.0,cele_pseudohuerfanas,2
91350,ddis,no informativa,P08799,4,0.0,6561.0,0.5012988997555012,184694.5,6561.0,indirecta,13088.0,ddis_pseudohuerfanas,0
91358,ddis,no informativa,P08799,16,0.0,6580.5,0.5027888141809291,187417.5,6580.5,indirecta,13088.0,ddis_pseudohuerfanas,0
91680,ddis,no informativa,O96759,358,0.0,7056.5,0.5391580073349633,203415.5,7056.5,indirecta,13088.0,ddis_pseudohuerfanas,2
99805,ddis,no informativa,Q9U1M8,26,0.0,6554.0,0.5007640586797066,185328.5,6554.0,indirecta,13088.0,ddis_pseudohuerfanas,3
132459,ddis,no informativa,P42527,11,0.0,6585.0,0.5031326405867971,185568.0,6585.0,indirecta,13088.0,ddis_pseudohuerfanas,3
450804,ddis,no informativa,P08799,6,0.0,6640.5,0.5073731662591687,186405.0,6640.5,indirecta,13088.0,ddis_pseudohuerfanas,2
775225,ddis,no informativa,Q6XHB2,5,0.0,6547.5,0.5002674205378973,186234.5,6547.5,indirecta,13088.0,ddis_pseudohuerfanas,0
970988,ddis,no informativa,P20425,2,0.0,6545.0,0.5000764058679706,184271.0,6545.0,indirecta,13088.0,ddis_pseudohuerfanas,2
1421078,ddis,no informativa,P42530,18,0.0,6630.0,0.5065709046454768,187009.5,6630.0,indirecta,13088.0,ddis_pseudohuerfanas,2
1594529,ddis,no informativa,Q54S83,4,0.0,6698.5,0.511804706601467,190153.0,6698.5,indirecta,13088.0,ddis_pseudohuerfanas,2
1663411,ddis,no informativa,P42530,61,0.0,6567.5,0.5017955378973105,185376.5,6567.5,indirecta,13088.0,ddis_pseudohuerfanas,2
1859939,ddis,informativa,P42527,41,0.0023142857142857,47.5,0.0036292787286063,2084.5,47.5,indirecta,13088.0,ddis_pseudohuerfanas,2
2381139,ddis,informativa,P08799,13,0.0075512057177528,23.0,0.0017573349633251,230.5,23.0,directa,13088.0,ddis_pseudohuerfanas,3
2381347,ddis,informativa,P08799,3,0.0060053115362404,7.0,0.0005348410757946,109.5,7.0,directa,13088.0,ddis_pseudohuerfanas,3
2381965,ddis,informativa,Q6TMK4,1477,0.0126582278481012,320.0,0.0244498777506112,15472.0,320.0,indirecta,13088.0,ddis_pseudohuerfanas,3
73315,dmel,no informativa,Q7K4Y6,2,0.0,5354.0,0.5006077606358111,184370.5,5354.0,indirecta,10695.0,dmel_pseudohuerfanas,3
83283,dmel,informativa,Q24451,6,0.1886866091863306,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0,dmel_pseudohuerfanas,2
83361,dmel,no informativa,Q24451,6,0.0,5397.5,0.5046750818139317,186369.5,5397.5,indirecta,10695.0,dmel_pseudohuerfanas,2
91881,dmel,no informativa,Q95TS5,5,0.0,5356.0,0.5007947639083684,184433.0,5356.0,indirecta,10695.0,dmel_pseudohuerfanas,3
91963,dmel,no informativa,Q10714,3,0.0,5418.5,0.5066386161757831,186351.0,5418.5,indirecta,10695.0,dmel_pseudohuerfanas,2
92254,dmel,no informativa,Q24451,10,0.0,5492.0,0.5135109864422628,188097.0,5492.0,indirecta,10695.0,dmel_pseudohuerfanas,2
92470,dmel,no informativa,Q9W138,357,0.0,6002.0,0.5611968209443665,203388.5,6002.0,indirecta,10695.0,dmel_pseudohuerfanas,2
92783,dmel,no informativa,Q7K4Y6,3,0.0,5361.0,0.5012622720897616,184746.5,5361.0,indirecta,10695.0,dmel_pseudohuerfanas,0
174416,dmel,informativa,Q7K4Y6,14,0.0082644628099173,22.5,0.0021037868162692,467.0,22.5,indirecta,10695.0,dmel_pseudohuerfanas,3
378990,dmel,no informativa,Q7K4Y6,2,0.0,5411.5,0.5059841047218326,186171.0,5411.5,indirecta,10695.0,dmel_pseudohuerfanas,0
382863,dmel,informativa,Q10714,10,0.0256410256410256,5.5,0.0005142589995324,182.0,5.5,indirecta,10695.0,dmel_pseudohuerfanas,2
431047,dmel,no informativa,Q7K4Y6,7,0.0,5393.5,0.5043010752688172,185164.0,5393.5,indirecta,10695.0,dmel_pseudohuerfanas,0
484678,dmel,no informativa,P54623,5,0.0,5445.0,0.5091164095371669,187167.0,5445.0,indirecta,10695.0,dmel_pseudohuerfanas,2
736192,dmel,no informativa,Q24451,2,0.0,5365.5,0.5016830294530155,184371.5,5365.5,indirecta,10695.0,dmel_pseudohuerfanas,2
764151,dmel,no informativa,Q7K4Y6,356,0.0,6001.0,0.5611033193080879,203344.5,6001.0,indirecta,10695.0,dmel_pseudohuerfanas,0
795139,dmel,no informativa,Q9VUL1,3,0.0,5369.0,0.5020102851799907,184741.0,5369.0,indirecta,10695.0,dmel_pseudohuerfanas,2
943800,dmel,no informativa,Q9VIH7,4,0.0,5492.5,0.5135577372604021,187633.5,5492.5,indirecta,10695.0,dmel_pseudohuerfanas,2
1090003,dmel,no informativa,Q94521,3,0.0,5427.0,0.5074333800841515,186569.5,5427.0,indirecta,10695.0,dmel_pseudohuerfanas,0
1336428,dmel,no informativa,Q7K4Y6,8,0.0,5477.0,0.5121084618980832,188085.0,5477.0,indirecta,10695.0,dmel_pseudohuerfanas,2
1506122,dmel,no informativa,Q7K4Y6,2,0.0,5356.0,0.5007947639083684,184353.0,5356.0,indirecta,10695.0,dmel_pseudohuerfanas,0
1517256,dmel,no informativa,Q9VPE2,3,0.0,5370.0,0.5021037868162693,184671.5,5370.0,indirecta,10695.0,dmel_pseudohuerfanas,2
1565983,dmel,no informativa,Q24451,66,0.0,5388.5,0.503833567087424,185420.5,5388.5,indirecta,10695.0,dmel_pseudohuerfanas,0
1651691,dmel,no informativa,Q24451,33,0.0,5416.0,0.5064048620850865,187012.0,5416.0,indirecta,10695.0,dmel_pseudohuerfanas,3
1659827,dmel,informativa,Q9VBZ9,77,0.0315628815628815,10.0,0.0009350163627863,479.5,10.0,indirecta,10695.0,dmel_pseudohuerfanas,2
2298872,dmel,informativa,Q10714,2,0.0512820512820512,3.5,0.0003272557269752,20.0,3.5,directa,10695.0,dmel_pseudohuerfanas,2
2299100,dmel,informativa,Q10714,2,0.0512820512820512,3.5,0.0003272557269752,20.0,3.5,directa,10695.0,dmel_pseudohuerfanas,2
2363214,dmel,no informativa,Q9VU77,2,0.0,5375.5,0.5026180458158018,184938.0,5375.5,indirecta,10695.0,dmel_pseudohuerfanas,0
2367516,dmel,no informativa,Q9VUL1,9,0.0,5410.0,0.5058438522674147,186931.0,5410.0,indirecta,10695.0,dmel_pseudohuerfanas,2
2370009,dmel,no informativa,Q9W197,4,0.0,5356.0,0.5007947639083684,184455.0,5356.0,indirecta,10695.0,dmel_pseudohuerfanas,2
2381400,dmel,no informativa,P16568,8,0.0,5589.5,0.5226273959794296,189480.5,5589.5,indirecta,10695.0,dmel_pseudohuerfanas,3
2381965,dmel,informativa,P07140,1477,0.0136388997954165,599.0,0.0560074801309022,14878.5,599.0,directa,10695.0,dmel_pseudohuerfanas,3
2383297,dmel,no informativa,Q7K4Y6,2,0.0,5359.5,0.5011220196353436,184583.5,5359.5,indirecta,10695.0,dmel_pseudohuerfanas,3
2385163,dmel,informativa,Q24451,7,0.1886866091863306,1.0,9.350163627863488e-05,6.0,1.0,directa,10695.0,dmel_pseudohuerfanas,2
2387950,dmel,no informativa,Q24451,5,0.0,5352.0,0.5004207573632539,184398.0,5352.0,indirecta,10695.0,dmel_pseudohuerfanas,2
2388100,dmel,informativa,Q9VRD9,2,0.0067432278666862,2.0,0.0001870032725572,73.0,2.0,indirecta,10695.0,dmel_pseudohuerfanas,3
2389430,dmel,no informativa,Q24451,5,0.0,5380.5,0.5030855539971949,184983.5,5380.5,indirecta,10695.0,dmel_pseudohuerfanas,3
2393822,dmel,informativa,Q24451,2,0.1886866091863306,1.0,9.350163627863488e-05,1.0,1.0,directa,10695.0,dmel_pseudohuerfanas,2
2395297,dmel,informativa,Q9VXK7,94,0.1203225806451613,6.5,0.0006077606358111,265.0,6.5,directa,10695.0,dmel_pseudohuerfanas,3
263,ecol,no informativa,P0A927,5,0.0,2281.5,0.5033090668431502,186172.0,2281.5,indirecta,4533.0,ecol_pseudohuerfanas,2
27480,ecol,no informativa,P0AEK4,5,0.0,2277.5,0.5024266490183101,184743.5,2277.5,indirecta,4533.0,ecol_pseudohuerfanas,0
33561,ecol,no informativa,P00722,33,0.0,2280.0,0.5029781601588352,187018.0,2280.0,indirecta,4533.0,ecol_pseudohuerfanas,3
36514,ecol,no informativa,P00811,10,0.0,2271.0,0.500992720052945,186968.0,2271.0,indirecta,4533.0,ecol_pseudohuerfanas,0
39159,ecol,informativa,P0AEX9,57,0.0074626865671641,10.0,0.0022060445621001,583.5,10.0,indirecta,4533.0,ecol_pseudohuerfanas,2
39285,ecol,informativa,P02925,156,0.0483091787439613,15.0,0.0033090668431502,554.0,15.0,indirecta,4533.0,ecol_pseudohuerfanas,2
42271,ecol,no informativa,P21889,2,0.0,2269.0,0.500551511140525,184269.5,2269.0,indirecta,4533.0,ecol_pseudohuerfanas,2
42284,ecol,no informativa,P0AGJ9,7,0.0,2268.5,0.50044120891242,185035.5,2268.5,indirecta,4533.0,ecol_pseudohuerfanas,1
72912,ecol,no informativa,P00811,359,0.0,2416.5,0.5330906684315023,196092.5,2416.5,indirecta,4533.0,ecol_pseudohuerfanas,1
73126,ecol,no informativa,P00811,4,0.0,2327.0,0.5133465696007059,186194.0,2327.0,indirecta,4533.0,ecol_pseudohuerfanas,3
73411,ecol,no informativa,P0CE47,4,0.0,2268.5,0.50044120891242,184876.0,2268.5,indirecta,4533.0,ecol_pseudohuerfanas,3
73416,ecol,informativa,P0ABQ4,2,0.0298690671031096,1.0,0.00022060445621,13.5,1.0,indirecta,4533.0,ecol_pseudohuerfanas,2
76412,ecol,no informativa,P37001,13,0.0,2285.5,0.5041914846679902,187223.5,2285.5,indirecta,4533.0,ecol_pseudohuerfanas,3
80314,ecol,no informativa,P0A6C1,4,0.0,2267.0,0.500110302228105,184969.0,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,2
83506,ecol,no informativa,P28307,2,0.0,2268.0,0.500330906684315,184585.0,2268.0,indirecta,4533.0,ecol_pseudohuerfanas,0
87550,ecol,no informativa,P00811,4,0.0,2278.0,0.5025369512464152,185561.0,2278.0,indirecta,4533.0,ecol_pseudohuerfanas,0
91603,ecol,no informativa,P0ACU2,2,0.0,2267.0,0.500110302228105,187109.5,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,2
91667,ecol,no informativa,P05804,13,0.0,2288.0,0.5047429958085153,186048.0,2288.0,indirecta,4533.0,ecol_pseudohuerfanas,2
92303,ecol,no informativa,P0ACB2,6,0.0,2287.0,0.5045223913523054,184604.0,2287.0,indirecta,4533.0,ecol_pseudohuerfanas,2
92457,ecol,no informativa,P04825,839,0.0,2649.5,0.5844915067284359,215064.5,2649.5,indirecta,4533.0,ecol_pseudohuerfanas,0
92552,ecol,no informativa,P08200,4,0.0,2268.5,0.50044120891242,185263.0,2268.5,indirecta,4533.0,ecol_pseudohuerfanas,2
92652,ecol,no informativa,P13482,3,0.0,2267.0,0.500110302228105,184744.0,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,2
92705,ecol,no informativa,P0A8P1,152,0.0,2426.0,0.5351864107654974,196575.0,2426.0,indirecta,4533.0,ecol_pseudohuerfanas,2
103370,ecol,no informativa,P05042,42,0.0,2356.5,0.5198544010589013,186224.0,2356.5,indirecta,4533.0,ecol_pseudohuerfanas,2
116593,ecol,no informativa,P0AEY8,10,0.0,2285.5,0.5041914846679902,187441.5,2285.5,indirecta,4533.0,ecol_pseudohuerfanas,3
135581,ecol,no informativa,P10903,62,0.0,2287.5,0.5046326935804103,185396.0,2287.5,indirecta,4533.0,ecol_pseudohuerfanas,2
144673,ecol,no informativa,P00811,2,0.0,2267.5,0.50022060445621,184454.0,2267.5,indirecta,4533.0,ecol_pseudohuerfanas,2
199379,ecol,no informativa,P00811,4,0.0,2274.5,0.5017648356496801,186031.0,2274.5,indirecta,4533.0,ecol_pseudohuerfanas,0
211858,ecol,no informativa,P21645,2,0.0,2267.5,0.50022060445621,186177.0,2267.5,indirecta,4533.0,ecol_pseudohuerfanas,0
258923,ecol,no informativa,P00811,4,0.0,2267.0,0.500110302228105,184577.5,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,1
269982,ecol,no informativa,P00811,5,0.0,2326.5,0.513236267372601,188686.5,2326.5,indirecta,4533.0,ecol_pseudohuerfanas,3
275643,ecol,no informativa,P00811,7,0.0,2332.5,0.514559894109861,189509.0,2332.5,indirecta,4533.0,ecol_pseudohuerfanas,2
282492,ecol,no informativa,P00811,3,0.0,2269.5,0.50066181336863,184743.0,2269.5,indirecta,4533.0,ecol_pseudohuerfanas,0
287531,ecol,no informativa,P0A988,3,0.0,2269.5,0.50066181336863,184319.5,2269.5,indirecta,4533.0,ecol_pseudohuerfanas,0
302500,ecol,no informativa,P00811,2,0.0,2326.5,0.513236267372601,186798.5,2326.5,indirecta,4533.0,ecol_pseudohuerfanas,2
311508,ecol,no informativa,P00811,5,0.0,2279.0,0.5027575557026251,187490.5,2279.0,indirecta,4533.0,ecol_pseudohuerfanas,0
312211,ecol,no informativa,P0A6C1,10,0.0,2270.5,0.5008824178248401,184917.5,2270.5,indirecta,4533.0,ecol_pseudohuerfanas,2
313924,ecol,informativa,P00811,10,0.0188279857397504,2.5,0.000551511140525,117.5,2.5,directa,4533.0,ecol_pseudohuerfanas,3
321394,ecol,no informativa,P00811,2,0.0,2269.0,0.500551511140525,184285.0,2269.0,indirecta,4533.0,ecol_pseudohuerfanas,0
336733,ecol,no informativa,P00811,5,0.0,2267.5,0.50022060445621,187366.0,2267.5,indirecta,4533.0,ecol_pseudohuerfanas,3
346510,ecol,no informativa,P00954,5,0.0,2332.0,0.514449591881756,187874.5,2332.0,indirecta,4533.0,ecol_pseudohuerfanas,0
346632,ecol,no informativa,P00811,5,0.0,2272.0,0.5012133245091551,184629.5,2272.0,indirecta,4533.0,ecol_pseudohuerfanas,1
358617,ecol,no informativa,P00811,4,0.0,2326.5,0.513236267372601,187221.5,2326.5,indirecta,4533.0,ecol_pseudohuerfanas,0
362364,ecol,no informativa,P00811,14,0.0,2352.5,0.5189719832340614,191216.0,2352.5,indirecta,4533.0,ecol_pseudohuerfanas,1
375825,ecol,no informativa,P00811,7,0.0,2283.0,0.5036399735274653,186717.5,2283.0,indirecta,4533.0,ecol_pseudohuerfanas,2
378750,ecol,no informativa,P33022,2,0.0,2277.0,0.5023163467902052,185264.5,2277.0,indirecta,4533.0,ecol_pseudohuerfanas,2
400574,ecol,no informativa,P00811,4,0.0,2332.0,0.514449591881756,188120.0,2332.0,indirecta,4533.0,ecol_pseudohuerfanas,3
401573,ecol,no informativa,P00811,6,0.0,2343.0,0.5168762409000662,188362.5,2343.0,indirecta,4533.0,ecol_pseudohuerfanas,3
401880,ecol,no informativa,P00811,2,0.0,2267.0,0.500110302228105,184913.0,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,3
415382,ecol,no informativa,P00811,2,0.0,2279.0,0.5027575557026251,184646.0,2279.0,indirecta,4533.0,ecol_pseudohuerfanas,1
451614,ecol,no informativa,P0A8W0,179,0.0,2336.5,0.5154423119347011,190253.5,2336.5,indirecta,4533.0,ecol_pseudohuerfanas,2
461266,ecol,no informativa,P76558,3,0.0,2326.5,0.513236267372601,186629.5,2326.5,indirecta,4533.0,ecol_pseudohuerfanas,1
461275,ecol,no informativa,P76558,6,0.0,2267.0,0.500110302228105,186815.0,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,1
494543,ecol,no informativa,P00811,4,0.0,2326.5,0.513236267372601,188835.0,2326.5,indirecta,4533.0,ecol_pseudohuerfanas,3
540983,ecol,no informativa,P05804,13,0.0,2280.0,0.5029781601588352,187734.5,2280.0,indirecta,4533.0,ecol_pseudohuerfanas,1
569726,ecol,no informativa,P0ABP8,2,0.0,2270.5,0.5008824178248401,184384.0,2270.5,indirecta,4533.0,ecol_pseudohuerfanas,0
638578,ecol,informativa,P09099,4,0.0032184515692896,5.0,0.00110302228105,85.5,5.0,indirecta,4533.0,ecol_pseudohuerfanas,2
640285,ecol,informativa,P08191,34,0.0034122607975785,19.5,0.0043017868960953,869.0,19.5,indirecta,4533.0,ecol_pseudohuerfanas,3
646095,ecol,no informativa,P0A988,10,0.0,2337.5,0.5156629163909111,188441.0,2337.5,indirecta,4533.0,ecol_pseudohuerfanas,0
668429,ecol,no informativa,P38489,3,0.0,2267.0,0.500110302228105,185664.5,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,2
797076,ecol,no informativa,P31224,5,0.0,2271.0,0.500992720052945,184670.0,2271.0,indirecta,4533.0,ecol_pseudohuerfanas,3
799674,ecol,no informativa,P0AEG4,7,0.0,2277.0,0.5023163467902052,185108.0,2277.0,indirecta,4533.0,ecol_pseudohuerfanas,2
813641,ecol,no informativa,P77398,15,0.0,2287.5,0.5046326935804103,187317.5,2287.5,indirecta,4533.0,ecol_pseudohuerfanas,2
848500,ecol,no informativa,P75906,12,0.0,2299.5,0.5072799470549305,186173.5,2299.5,indirecta,4533.0,ecol_pseudohuerfanas,3
862373,ecol,no informativa,P62617,2,0.0,2269.0,0.500551511140525,184708.5,2269.0,indirecta,4533.0,ecol_pseudohuerfanas,0
885471,ecol,no informativa,P07650,2,0.0,2268.0,0.500330906684315,184585.0,2268.0,indirecta,4533.0,ecol_pseudohuerfanas,0
896938,ecol,no informativa,P0A9M5,10,0.0,2269.0,0.500551511140525,187184.5,2269.0,indirecta,4533.0,ecol_pseudohuerfanas,0
924218,ecol,no informativa,P0A993,42,0.0,2311.0,0.5098168983013457,185643.0,2311.0,indirecta,4533.0,ecol_pseudohuerfanas,2
930613,ecol,no informativa,P00811,3,0.0,2267.0,0.500110302228105,184748.0,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,0
941934,ecol,no informativa,P0AF12,8,0.0,2270.5,0.5008824178248401,185930.0,2270.5,indirecta,4533.0,ecol_pseudohuerfanas,2
944399,ecol,no informativa,P0AEH1,6,0.0,2282.0,0.5034193690712553,185971.5,2282.0,indirecta,4533.0,ecol_pseudohuerfanas,2
955181,ecol,no informativa,P0A8M3,10,0.0,2338.0,0.5157732186190161,187839.5,2338.0,indirecta,4533.0,ecol_pseudohuerfanas,2
956272,ecol,no informativa,P04825,2,0.0,2269.0,0.500551511140525,184620.5,2269.0,indirecta,4533.0,ecol_pseudohuerfanas,3
967253,ecol,no informativa,P0AES6,2,0.0,2269.0,0.500551511140525,184324.5,2269.0,indirecta,4533.0,ecol_pseudohuerfanas,0
1001401,ecol,informativa,P08202,17,0.0777370784002667,3.0,0.00066181336863,44.5,3.0,indirecta,4533.0,ecol_pseudohuerfanas,2
1002636,ecol,no informativa,P31224,13,0.0,2339.5,0.5161041253033312,188213.0,2339.5,indirecta,4533.0,ecol_pseudohuerfanas,2
1008566,ecol,no informativa,P0ACJ8,2,0.0,2267.0,0.500110302228105,186142.5,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,2
1046485,ecol,no informativa,P0A988,10,0.0,2345.0,0.5173174498124862,188508.5,2345.0,indirecta,4533.0,ecol_pseudohuerfanas,0
1077789,ecol,no informativa,P00811,2,0.0,2267.0,0.500110302228105,184928.0,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,0
1077791,ecol,no informativa,P00811,3,0.0,2267.0,0.500110302228105,184974.5,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,0
1246471,ecol,informativa,P0AF12,6,0.1026861611696701,1.0,0.00022060445621,13.0,1.0,directa,4533.0,ecol_pseudohuerfanas,0
1383720,ecol,no informativa,P08191,16,0.0,2280.0,0.5029781601588352,187593.0,2280.0,indirecta,4533.0,ecol_pseudohuerfanas,2
1392117,ecol,no informativa,P26281,3,0.0,2267.5,0.50022060445621,184454.0,2267.5,indirecta,4533.0,ecol_pseudohuerfanas,2
1505330,ecol,informativa,P0AF12,2,0.0323019381162869,1.0,0.00022060445621,24.0,1.0,directa,4533.0,ecol_pseudohuerfanas,2
1525636,ecol,no informativa,P0A6I6,9,0.0,2267.5,0.50022060445621,184592.5,2267.5,indirecta,4533.0,ecol_pseudohuerfanas,0
1626712,ecol,no informativa,P0AE18,8,0.0,2269.5,0.50066181336863,186495.5,2269.5,indirecta,4533.0,ecol_pseudohuerfanas,0
1651557,ecol,no informativa,P22939,5,0.0,2290.0,0.5051842047209354,187742.0,2290.0,indirecta,4533.0,ecol_pseudohuerfanas,2
1676631,ecol,no informativa,P31224,13,0.0,2284.5,0.5039708802117803,187116.0,2284.5,indirecta,4533.0,ecol_pseudohuerfanas,2
1821118,ecol,no informativa,P00956,2,0.0,2267.0,0.500110302228105,184273.0,2267.0,indirecta,4533.0,ecol_pseudohuerfanas,0
1829804,ecol,no informativa,P02920,23,0.0,2290.0,0.5051842047209354,186020.5,2290.0,indirecta,4533.0,ecol_pseudohuerfanas,2
1891597,ecol,no informativa,P60472,3,0.0,2332.0,0.514449591881756,187464.0,2332.0,indirecta,4533.0,ecol_pseudohuerfanas,0
1921350,ecol,no informativa,P0AEG4,3,0.0,2267.5,0.50022060445621,186175.0,2267.5,indirecta,4533.0,ecol_pseudohuerfanas,0
2136661,ecol,informativa,P0AEK4,2,0.05,1.0,0.00022060445621,20.5,1.0,directa,4533.0,ecol_pseudohuerfanas,2
2210432,ecol,no informativa,P17117,3,0.0,2326.5,0.513236267372601,186629.5,2326.5,indirecta,4533.0,ecol_pseudohuerfanas,2
2252826,ecol,no informativa,P0A9A6,2,0.0,2267.5,0.50022060445621,184264.5,2267.5,indirecta,4533.0,ecol_pseudohuerfanas,1
2335640,ecol,informativa,P02924,301,0.1721835653359841,3.0,0.00066181336863,146.0,3.0,directa,4533.0,ecol_pseudohuerfanas,2
2338023,ecol,informativa,P00811,8,0.0188279857397504,1.5,0.000330906684315,48.5,1.5,directa,4533.0,ecol_pseudohuerfanas,2
2343595,ecol,no informativa,P19926,19,0.0,2285.5,0.5041914846679902,184753.5,2285.5,indirecta,4533.0,ecol_pseudohuerfanas,2
2351531,ecol,no informativa,P41052,158,0.0,2472.0,0.5453342157511581,192115.0,2472.0,indirecta,4533.0,ecol_pseudohuerfanas,2
2375022,ecol,no informativa,P21645,13,0.0,2268.5,0.50044120891242,184468.5,2268.5,indirecta,4533.0,ecol_pseudohuerfanas,3
2375563,ecol,no informativa,P00722,5,0.0,2268.0,0.500330906684315,184388.5,2268.0,indirecta,4533.0,ecol_pseudohuerfanas,2
2375604,ecol,no informativa,P00722,29,0.0,2277.5,0.5024266490183101,184999.5,2277.5,indirecta,4533.0,ecol_pseudohuerfanas,3
2376198,ecol,no informativa,P04825,80,0.0,2358.0,0.5201853077432164,190270.0,2358.0,indirecta,4533.0,ecol_pseudohuerfanas,0
2376233,ecol,no informativa,P76077,22,0.0,2286.5,0.5044120891242003,184858.5,2286.5,indirecta,4533.0,ecol_pseudohuerfanas,3
2376315,ecol,no informativa,P0AEE5,2,0.0,2327.0,0.5133465696007059,186160.0,2327.0,indirecta,4533.0,ecol_pseudohuerfanas,3
2376608,ecol,no informativa,P0A924,8,0.0,2329.0,0.513787778513126,186731.0,2329.0,indirecta,4533.0,ecol_pseudohuerfanas,3
2377631,ecol,no informativa,P27302,17,0.0,2274.5,0.5017648356496801,184413.0,2274.5,indirecta,4533.0,ecol_pseudohuerfanas,3
2377813,ecol,no informativa,P02919,3,0.0,2268.5,0.50044120891242,184381.0,2268.5,indirecta,4533.0,ecol_pseudohuerfanas,3
2378148,ecol,no informativa,P23930,15,0.0,2330.5,0.514118685197441,187894.5,2330.5,indirecta,4533.0,ecol_pseudohuerfanas,3
